seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid,train_loss,train_fid
2,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.052166636021844126,0.9478333639781559,0.023159536803571745,0.9768404631964283
2,LLM-Open,real-collect-5,5,explore,False,,nan,,0.170374849073899,0.829625150926101,0.08899940400918571,0.9110005959908143
2,LLM-Open,symmetric-6,6,explore,False,,nan,,0.20795155916516472,0.7920484408348353,0.117856233383557,0.882143766616443
3,Random,R1,1,explore,False,,nan,,0.39998630171782945,0.6000136982821705,0.4025192504580192,0.5974807495419808
3,Random,R2,2,explore,False,,nan,,0.5235275253451717,0.4764724746548284,0.5200264741935281,0.4799735258064719
3,Random,R3,3,explore,False,,nan,,0.271945073899439,0.728054926100561,0.20046368825402716,0.7995363117459728
3,Random,R4,4,explore,False,,nan,,0.23359299552684976,0.7664070044731502,0.16051016946330532,0.8394898305366947
3,Random,R5,5,explore,False,,nan,,0.5279933133249912,0.4720066866750088,0.5230411083066451,0.4769588916933549
3,Random,R6,6,explore,False,,nan,,0.4337650797279232,0.5662349202720768,0.4375991395125177,0.5624008604874823
3,Greedy,G1_warm,1,explore,False,,nan,,0.5391352760881203,0.46086472391187966,0.5299788840355417,0.4700211159644582
3,Greedy,G2_warm,2,explore,False,,nan,,0.2536723194209949,0.7463276805790051,0.1729390652779461,0.8270609347220539
3,Greedy,G3_warm,3,explore,False,,nan,,0.5979052097668613,0.4020947902331387,0.6154194404248998,0.3845805595751002
3,Greedy,G4_acc,4,refine,False,,0.0625,,0.19262495931697587,0.8073750406830241,0.1408437966664211,0.8591562033335789
3,Greedy,G5_rej,5,refine,False,,0.125,,0.19916026941210918,0.8008397305878908,0.2338262423545754,0.7661737576454246
3,Greedy,G6_rej,6,refine,False,,0.0625,,0.22252499634186662,0.7774750036581334,0.17373195449279577,0.8262680455072042
3,LLM-Open,nn-collect-1,1,explore,False,,nan,,0.1720203983258347,0.8279796016741653,0.10751606353714249,0.8924839364628575
3,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.04256676291140815,0.9574332370885918,0.021933392863589196,0.9780666071364108
3,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.08782398193634788,0.9121760180636521,0.040860090400202775,0.9591399095997972
3,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.04723879797434327,0.9527612020256567,0.024437536380596314,0.9755624636194037
3,LLM-Open,real-collect-5,5,explore,False,,nan,,0.15388910374536025,0.8461108962546398,0.09103096233990393,0.9089690376600961
3,LLM-Open,symmetric-6,6,explore,False,,nan,,0.18655041998744937,0.8134495800125506,0.12382625964305238,0.8761737403569476
4,Random,R1,1,explore,False,,nan,,0.18988758524862315,0.8101124147513769,0.1638800562777969,0.8361199437222031
4,Random,R2,2,explore,False,,nan,,0.19555473257597955,0.8044452674240204,0.1682936644001778,0.8317063355998222
4,Random,R3,3,explore,False,,nan,,0.6387137051268879,0.3612862948731122,0.6521869918702992,0.34781300812970084
4,Random,R4,4,explore,False,,nan,,0.4503301604809661,0.5496698395190339,0.4539884796711098,0.5460115203288902
4,Random,R5,5,explore,False,,nan,,0.3730632132693641,0.6269367867306359,0.37082590287649286,0.6291740971235071
4,Random,R6,6,explore,False,,nan,,0.1369472397223438,0.8630527602776562,0.11587565581226278,0.8841243441877372
4,Greedy,G1_warm,1,explore,False,,nan,,0.22204351046578574,0.7779564895342143,0.24380349881658903,0.756196501183411
4,Greedy,G2_warm,2,explore,False,,nan,,0.25832760757748063,0.7416723924225194,0.2230474347299175,0.7769525652700825
4,Greedy,G3_warm,3,explore,False,,nan,,0.17071873722636755,0.8292812627736325,0.1478376574153486,0.8521623425846514
4,Greedy,G4_acc,4,refine,False,,0.0625,,0.16969601721098082,0.8303039827890192,0.14678869024211472,0.8532113097578853
4,Greedy,G5_acc,5,refine,False,,0.0625,,0.16968954435811978,0.8303104556418802,0.14678697113444295,0.853213028865557
4,Greedy,G6_rej,6,refine,False,,0.125,,0.19547674872443732,0.8045232512755627,0.16866229660097676,0.8313377033990232
4,LLM-Open,nn-collect-1,1,explore,False,,nan,,0.1434019975933607,0.8565980024066393,0.11966002512443286,0.8803399748755671
4,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.028551152698176208,0.9714488473018238,0.026121687577122854,0.9738783124228771
4,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.0582581298970245,0.9417418701029755,0.04765235828917902,0.952347641710821
4,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.03020685216445307,0.9697931478355469,0.02600539975085625,0.9739946002491437
4,LLM-Open,real-collect-5,5,explore,False,,nan,,0.12460153859837197,0.875398461401628,0.10349012227519183,0.8965098777248082
4,LLM-Open,symmetric-6,6,explore,False,,nan,,0.15942114588958367,0.8405788541104163,0.13539784128340926,0.8646021587165907
5,Random,R1,1,explore,False,,nan,,0.32288166887462333,0.6771183311253767,0.32514946111956955,0.6748505388804305
5,Random,R2,2,explore,False,,nan,,0.23623292612173452,0.7637670738782655,0.2549523203868934,0.7450476796131066
5,Random,R3,3,explore,False,,nan,,0.5150661127621898,0.48493388723781017,0.5170568091342771,0.48294319086572285
5,Random,R4,4,explore,False,,nan,,0.5328978509858298,0.4671021490141702,0.5285742505382698,0.47142574946173016
5,Random,R5,5,explore,False,,nan,,0.5425972127622936,0.45740278723770644,0.5460899494475466,0.45391005055245337
5,Random,R6,6,explore,False,,nan,,0.362932171059983,0.637067828940017,0.3658969229878397,0.6341030770121603
5,Greedy,G1_warm,1,explore,False,,nan,,0.1812501537895227,0.8187498462104773,0.19972587105903616,0.8002741289409638
5,Greedy,G2_warm,2,explore,False,,nan,,0.5362826275520345,0.46371737244796546,0.5378239561515304,0.46217604384846955
5,Greedy,G3_warm,3,explore,False,,nan,,0.20073322793390913,0.7992667720660909,0.2201581212268533,0.7798418787731467
5,Greedy,G4_acc,4,refine,False,,0.0625,,0.18090081195223562,0.8190991880477644,0.19953246829038096,0.800467531709619
5,Greedy,G5_rej,5,refine,False,,0.0625,,0.1816057187602449,0.8183942812397551,0.20040411838361938,0.7995958816163806
5,Greedy,G6_rej,6,refine,False,,0.0625,,0.18275446878456325,0.8172455312154367,0.2006762680576426,0.7993237319423574
5,LLM-Open,nn-collect-1,1,explore,False,,nan,,0.15092247967941785,0.8490775203205821,0.1694131569759919,0.8305868430240081
5,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.03395978410180289,0.9660402158981971,0.03727463404430564,0.9627253659556944
