arch_seed,block,embed_params,epochs_run,failed,frozen_quantum_params,head_params,input_dim,logical_two_qubit,model,q_unchanged,quantum_params,representation,runtime_s,swap_est,test_auroc,test_balanced_accuracy,test_brier,test_classification_error,test_ece,test_logloss,total_params,total_trainable_params,train_size,transpiled_depth,transpiled_two_qubit,val_auroc,val_balanced_accuracy,val_brier,val_classification_error,val_ece,val_logloss
5003,2,68,22,False,0,5,16,4,M4_entangled,False,12,R3_pca16,11.17,1,0.5669215459681561,0.540992552645095,0.24659703907291206,0.4504,0.027125819245768575,0.6864274787674419,85,85,2000,17,12,0.5766242937853108,0.5573879686697483,0.2454937091134827,0.434,0.012736754628425613,0.6843746087283448
5003,2,68,21,False,12,5,16,4,M5_frozen,True,12,R3_pca16,9.56,1,0.5624314650744736,0.5440838469440163,0.24719251497770406,0.4478,0.023147084548634088,0.6876761404069468,85,73,2000,17,12,0.5717580331920904,0.5599800975860298,0.24620279159919203,0.4315,0.01564008569012984,0.6858360319351053
5004,2,68,12,False,0,5,16,0,M3_product,False,12,R3_pca16,6.52,0,0.545958365434001,0.5306657678479713,0.24811180569202765,0.4614,0.02679707975785415,0.6894089931020339,85,85,2000,4,0,0.5633677211736003,0.5435124550590652,0.2460734914702664,0.448,0.02207114379105455,0.6852833985362137
5004,2,68,12,False,0,5,16,4,M4_entangled,False,12,R3_pca16,6.14,1,0.5605603171545968,0.5359495377503852,0.2464326338195253,0.4548,0.015385952835724002,0.6859325065327309,85,85,2000,17,12,0.5643317443502824,0.5528697996918336,0.2457329557745112,0.438,0.012154813928947558,0.6845663704405694
5004,2,68,12,False,12,5,16,4,M5_frozen,True,12,R3_pca16,5.74,1,0.5579959553158707,0.54185927067283,0.24666226618970485,0.4478,0.0018019416508046468,0.6864238070279269,85,73,2000,17,12,0.5619312162942989,0.5480386492039034,0.24591723939499,0.4415,0.012908223806176691,0.6849213872780763
,2,,,False,,,16,,M0_class_prior,,,R3_pca16,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,5000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,2,,,False,,,16,,M1_logreg,,,R3_pca16,0.01,,0.5542056689779148,0.5339528762198253,0.2469843590537212,0.4566,0.017240868609496394,0.6870518004094025,17,17,5000,,,0.5661143345531587,0.5541538263995891,0.24546804450495585,0.437,0.02744270731982798,0.684015697389359
,2,,,False,,,16,,M2_mlp,,,R3_pca16,2.72,,0.5929052709296354,0.5734912686183873,0.24335762601032399,0.4204,0.022642583119501382,0.6799123105359586,73,73,5000,,,0.6146134277092964,0.5773947098099641,0.23918100893601404,0.4175,0.015071426261054167,0.6711367793344641
5000,2,68,50,False,0,5,16,0,M3_product,False,12,R3_pca16,67.79,0,0.584106959424756,0.5635015408320493,0.24501351549104844,0.43,0.02629033492077413,0.6833076530705763,85,85,5000,4,0,0.5967112865947612,0.5649316255778121,0.242662739484158,0.429,0.02562629892606233,0.6785395823642891
5000,2,68,14,False,0,5,16,8,M4_entangled,False,12,R3_pca16,20.5,5,0.5847987288135593,0.5574505649717514,0.24410985297707458,0.4348,0.016482386860428102,0.6812975852931351,85,85,5000,38,32,0.6017460756933743,0.5650600282485876,0.24085676519128038,0.4275,0.017214940280337408,0.67458192906839
5000,2,68,17,False,12,5,16,8,M5_frozen,True,12,R3_pca16,19.43,5,0.5754391371340524,0.5559322033898305,0.24574380058543902,0.4374,0.01506342731957682,0.6847091019325499,85,73,5000,38,32,0.5964253900231125,0.5726759116589625,0.24194603724988775,0.421,0.025484046615292705,0.67684973502756
5001,2,68,17,False,0,5,16,0,M3_product,False,12,R3_pca16,20.79,0,0.5918083911145352,0.5609752182845403,0.24316657898275426,0.4316,0.02139600438507134,0.6793791398415833,85,85,5000,4,0,0.6114294427324088,0.5842642526964561,0.23982602738821368,0.409,0.016182868975141356,0.6725204180736275
5001,2,68,12,False,0,5,16,4,M4_entangled,False,12,R3_pca16,16.12,1,0.5552466936312275,0.5395223420647149,0.24680777601468198,0.4506,0.007406837955425212,0.6867497834831271,85,85,5000,18,12,0.5567439490241397,0.5450292116076014,0.24685694324503737,0.4445,0.012366244518444026,0.686870885308736
5001,2,68,14,False,12,5,16,4,M5_frozen,True,12,R3_pca16,16.95,1,0.5763146828454032,0.5495987416538264,0.2446685022983791,0.442,0.006151114164506497,0.6824302593439768,85,73,5000,18,12,0.575889991011813,0.5550205444273241,0.24478446290332215,0.4365,0.012384960268918138,0.682686935265244
5002,2,68,13,False,0,5,16,0,M3_product,False,12,R3_pca16,13.89,0,0.5848897342064715,0.5595371083718541,0.24408034360557695,0.4372,0.014554550609332143,0.681202960929559,85,85,5000,4,0,0.6041185156651259,0.5714962121212122,0.24131208957943442,0.4245,0.01559147878420439,0.6755221888509934
5002,2,68,12,False,0,5,16,4,M4_entangled,False,12,R3_pca16,14.05,2,0.571832948125321,0.5482922444786852,0.24546337201712495,0.4458,0.012065572291728723,0.6840046993970307,85,85,5000,20,14,0.5828899428608114,0.5626765536723164,0.24413371644762702,0.4315,0.016609963714633108,0.6813564526232658
5002,2,68,23,False,12,5,16,4,M5_frozen,True,12,R3_pca16,22.97,2,0.5842534989727786,0.5553126605033385,0.24453073294512231,0.4386,0.025773917352812734,0.682251540307802,85,73,5000,20,14,0.5924298600410889,0.5678367360041089,0.2433370469449998,0.427,0.01948566427632147,0.679950716179346
5003,2,68,15,False,0,5,16,0,M3_product,False,12,R3_pca16,16.63,0,0.58804426682075,0.5582980225988701,0.24362599144301866,0.4368,0.012902009721072383,0.6802652946383619,85,85,5000,4,0,0.6172286289804828,0.5873459167950693,0.2390462428970327,0.408,0.01809196475401239,0.6709262180440235
5003,2,68,14,False,0,5,16,4,M4_entangled,False,12,R3_pca16,16.3,1,0.5939957306111967,0.5660952747817155,0.24262789449577193,0.427,0.023212022753431198,0.6783550275518604,85,85,5000,17,12,0.5962247608500257,0.5804763739085773,0.2424539922681007,0.413,0.02343192190402104,0.6780645158169063
5003,2,68,14,False,12,5,16,4,M5_frozen,True,12,R3_pca16,16.72,1,0.5875094696969697,0.5638931689779147,0.24347980341906109,0.4298,0.015818007670750034,0.6800289556565442,85,73,5000,17,12,0.5892107649589112,0.5575243965074473,0.24330454203926946,0.437,0.012801566721702781,0.6797109321625592
5004,2,68,20,False,0,5,16,0,M3_product,False,12,R3_pca16,23.52,0,0.5546480161787365,0.5308294812532101,0.24759494760188733,0.4608,0.025472177061947186,0.6883285383659857,85,85,5000,4,0,0.5700366348870056,0.5539291217257319,0.24541850868760684,0.437,0.02505932646916921,0.683984863255993
5004,2,68,13,False,0,5,16,4,M4_entangled,False,12,R3_pca16,16.08,1,0.6003264637904469,0.5701848998459168,0.24163841975360714,0.4242,0.005939451363511064,0.6762444875028939,85,85,5000,17,12,0.6149745602208526,0.5839191705187468,0.23950139312688262,0.4115,0.01575927920045246,0.6718555122703814
5004,2,68,13,False,12,5,16,4,M5_frozen,True,12,R3_pca16,13.17,1,0.5988782421674371,0.5697804314329737,0.24181326005189868,0.4242,0.008453841087381921,0.67656050195727,85,73,5000,17,12,0.6118327073703133,0.5805164997431946,0.23998410474665596,0.4145,0.008456439185133236,0.6728189023175528
,2,,,False,,,16,,M0_class_prior,,,R3_pca16,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,10000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,2,,,False,,,16,,M1_logreg,,,R3_pca16,0.01,,0.5504916217257319,0.5360008988186954,0.24708943190997043,0.4542,0.013019315230925343,0.6872885875230088,17,17,10000,,,0.5646808391114535,0.5446119029275809,0.24560438119318098,0.445,0.0065639292363149,0.6843501067452287
,2,,,False,,,16,,M2_mlp,,,R3_pca16,1.66,,0.5780673793014894,0.5556208269131998,0.24488997083590697,0.4378,0.015117075001161304,0.682925144279366,73,73,10000,,,0.5957432508346173,0.563366718027735,0.24181451533744341,0.43,0.01319262541875591,0.6764931490794502
5000,2,68,26,False,0,5,16,0,M3_product,False,12,R3_pca16,71.55,0,0.5985676682074987,0.561244863893169,0.24217822621037322,0.4316,0.02718507383630143,0.6772831048048156,85,85,10000,4,0,0.6142763706985105,0.5809739342578326,0.23929437226308697,0.412,0.008731368830850749,0.6713668442954815
5000,2,68,50,False,0,5,16,8,M4_entangled,False,12,R3_pca16,140.26,5,0.6031819786851567,0.5768714689265537,0.24131847212943222,0.4174,0.01606510497904744,0.6756315840011194,85,85,10000,38,32,0.6104082402413971,0.5800028890600925,0.2403442834328817,0.4135,0.011107736221580658,0.6737668134958646
5000,2,68,16,False,12,5,16,8,M5_frozen,True,12,R3_pca16,34.13,5,0.5924656522855676,0.5670261941448382,0.2422030140171905,0.424,0.013402868803716087,0.6773637046419403,85,73,10000,38,32,0.5948414227015921,0.5571632639958911,0.24208733913925662,0.434,0.01430860797586284,0.6770060456459916
5001,2,68,29,False,0,5,16,0,M3_product,False,12,R3_pca16,66.33,0,0.6137004044684129,0.5788135593220339,0.23955132988320346,0.4158,0.008651927221432541,0.6720012868966232,85,85,10000,4,0,0.6204858436055469,0.5896571648690293,0.2381769778079297,0.4055,0.016298618055995404,0.6690626814227261
5001,2,68,11,False,0,5,16,4,M4_entangled,False,12,R3_pca16,29.26,1,0.5989149974319465,0.5574537750385208,0.24204237469890463,0.4324,0.016911193041352565,0.6770448547360038,85,85,10000,18,12,0.611884870955316,0.5730370441705188,0.24018582473690736,0.417,0.023571104930259986,0.6731581854087176
5001,2,68,13,False,12,5,16,4,M5_frozen,True,12,R3_pca16,31.85,1,0.5979757318952235,0.5611678222907036,0.24227121097227478,0.4276,0.02153621748443588,0.677503520964985,85,73,10000,18,12,0.6149745602208525,0.57079802259887,0.24015629721504297,0.418,0.028820485797621267,0.6730563818279048
5002,2,68,20,False,0,5,16,0,M3_product,False,12,R3_pca16,47.15,0,0.6160840395480226,0.5754108885464817,0.23943375953808257,0.416,0.018212134398364117,0.6717803803677078,85,85,10000,4,0,0.623761114856189,0.5911578710837185,0.23720855943001526,0.4,0.017002983000656027,0.6668770509995191
5002,2,68,14,False,0,5,16,4,M4_entangled,False,12,R3_pca16,36.05,2,0.5997250577812019,0.5716968412942989,0.24213425321574555,0.425,0.021045146935612463,0.6773121464754106,85,85,10000,20,14,0.6137938575372368,0.5894404853620956,0.23952331925961193,0.4065,0.02309976407779054,0.671866697706549
5002,2,68,20,False,12,5,16,4,M5_frozen,True,12,R3_pca16,42.28,2,0.6084307588597843,0.5760464817668207,0.24095682952737196,0.4154,0.013341213769162915,0.6750639082779764,85,73,10000,20,14,0.6112458670390344,0.5821857344632768,0.23955535764046715,0.409,0.01841131551943883,0.6717988736170901
5003,2,68,12,False,0,5,16,0,M3_product,False,12,R3_pca16,26.95,0,0.590409604519774,0.5598709553158705,0.24281460342866545,0.4298,0.010703497417738643,0.6786338767338043,85,85,10000,4,0,0.6097261010529019,0.5786386106831022,0.24029616456079894,0.4115,0.02062149024196305,0.6735396737215248
5003,2,68,17,False,0,5,16,4,M4_entangled,False,12,R3_pca16,43.82,1,0.5958856574216744,0.567347200821777,0.2423449048987468,0.4248,0.017480647336051584,0.6777380178373498,85,85,10000,17,12,0.6177763466230098,0.5820252311248074,0.23875535955987426,0.41,0.010050299824752683,0.6703519505205084
5003,2,68,17,False,12,5,16,4,M5_frozen,True,12,R3_pca16,37.93,1,0.5953723677452492,0.5680309450436569,0.24234496108459208,0.4246,0.013051510087551853,0.6777322913262653,85,73,10000,17,12,0.616230498844376,0.5840636235233693,0.23890960484356757,0.4085,0.008549452439022942,0.6706082668202799
5004,2,68,13,False,0,5,16,0,M3_product,False,12,R3_pca16,28.8,0,0.5772932717000513,0.5670871854134566,0.24406869444613993,0.4232,0.03335162998241483,0.6812029976507517,85,85,10000,4,0,0.580274741589625,0.5601646764252697,0.2439492376074382,0.43,0.02373497339152633,0.6809612795554788
5004,2,68,22,False,0,5,16,4,M4_entangled,False,12,R3_pca16,55.56,1,0.6108952876219826,0.5843669748330765,0.2404048212138683,0.4092,0.017130030727579595,0.6739749739856694,85,85,10000,17,12,0.6188868290960452,0.5889509501797637,0.2388360623048294,0.405,0.0060468758784350835,0.6706236157361944
5004,2,68,22,False,12,5,16,4,M5_frozen,True,12,R3_pca16,46.12,1,0.6145826913199794,0.5879333590138675,0.23963976878687818,0.4056,0.01893719960011536,0.6723380059354817,85,73,10000,17,12,0.6256590668335902,0.5879478043143298,0.23781381943891117,0.406,0.01738018138338399,0.6684871006112562
,3,,,False,,,16,,M0_class_prior,,,R3_pca16,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,500,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,3,,,False,,,16,,M1_logreg,,,R3_pca16,0.02,,0.5630649717514125,0.5467257318952234,0.24681676808408434,0.4452,0.021387339081331974,0.6869193085294155,17,17,500,,,0.5611046241011812,0.5374133281972264,0.2472797136570668,0.4545,0.031156318421484693,0.6881092767768288
,3,,,False,,,16,,M2_mlp,,,R3_pca16,1.47,,0.54314281587057,0.5296738572162301,0.24875921722332445,0.4666,0.025880473164458212,0.690668206008842,73,73,500,,,0.5545841759758603,0.5418111196712891,0.24751130618511114,0.453,0.02119536671792292,0.6881878367600861
5000,3,68,14,False,0,5,16,0,M3_product,False,12,R3_pca16,1.89,0,0.5483338148433488,0.5324922958397534,0.24769123400048412,0.4566,0.007919067805139467,0.6885430212792994,85,85,500,4,0,0.5415412734334873,0.5287220724191063,0.24838326426815022,0.46,0.010190287871225813,0.6899554215729865
5000,3,68,12,False,0,5,16,8,M4_entangled,False,12,R3_pca16,1.95,5,0.5556548536209553,0.5405945043656908,0.2469275533829349,0.4526,0.01070678677496442,0.6869757045265833,85,85,500,38,32,0.5536673006548536,0.5379510143810992,0.24713300779758668,0.455,0.011438923871494843,0.6874018342307591
5000,3,68,12,False,12,5,16,8,M5_frozen,True,12,R3_pca16,1.89,5,0.5557066961992809,0.5408320493066255,0.24694239549327845,0.4528,0.012382997083345506,0.6870048484319438,85,73,500,38,32,0.554255144131998,0.5380954673857217,0.24711873641692036,0.4555,0.014683499548565144,0.6873734763324135
5001,3,68,14,False,0,5,16,0,M3_product,False,12,R3_pca16,2.12,0,0.5587713469440165,0.5381034925526451,0.24630295974221153,0.446,0.007018971584515112,0.685707618827327,85,85,500,4,0,0.5640879799049819,0.5348131741140216,0.24648381694228674,0.449,0.008811178694137996,0.6860849299370051
5001,3,68,24,False,0,5,16,4,M4_entangled,False,12,R3_pca16,5.37,1,0.5408116653826399,0.5236389316897792,0.24805744992345308,0.4636,0.018695478486192334,0.6892513444263312,85,85,500,18,12,0.5373631709039548,0.5166682717000514,0.24850232665459154,0.47,0.025621737624335488,0.6901419301937469
5001,3,68,18,False,12,5,16,4,M5_frozen,True,12,R3_pca16,3.09,1,0.5405288585002568,0.5196070878274268,0.24806892788532378,0.4596,0.009189645458502512,0.6892777388084578,85,73,500,18,12,0.528642823895737,0.5137069851052902,0.24854721190569198,0.465,0.0036153207493717903,0.6902367017963214
5002,3,68,14,False,0,5,16,0,M3_product,False,12,R3_pca16,2.23,0,0.561767944273241,0.5437211093990755,0.24675053943616812,0.4488,0.017934249226504176,0.6867111977222319,85,85,500,4,0,0.559421345338983,0.5373330765279918,0.2471767197749945,0.455,0.021829976541070738,0.6877043905720034
5002,3,68,14,False,0,5,16,4,M4_entangled,False,12,R3_pca16,2.39,2,0.5719313366718028,0.5452202105803801,0.24532515008072897,0.441,0.011049953038986546,0.6837591580268831,85,85,500,20,14,0.5763955765279918,0.5382559707241911,0.2453751487571647,0.4475,0.012043281330489378,0.6839227571423457
5002,3,68,14,False,12,5,16,4,M5_frozen,True,12,R3_pca16,2.24,2,0.5708397534668721,0.5448157421674371,0.24558684696163463,0.441,0.015798366984336547,0.6842908879669594,85,73,500,20,14,0.5760525006420134,0.5389782357473035,0.2455775828810149,0.4465,0.01022831283039873,0.6843259646371894
5003,3,68,14,False,0,5,16,0,M3_product,False,12,R3_pca16,3.02,0,0.5559643040575244,0.5366782229070365,0.2471740377902265,0.4532,0.01585462612309036,0.6874931863978427,85,85,500,4,0,0.5552763466230098,0.5325420518746791,0.24722392093193918,0.4565,0.018765958832406112,0.6876110572549101
5003,3,68,20,False,0,5,16,4,M4_entangled,False,12,R3_pca16,3.43,1,0.5641254173086799,0.5352497431946585,0.24710985713520778,0.4544,0.02764658674298815,0.6874745993916633,85,85,500,17,12,0.5692180678608115,0.5418512455059066,0.246126934796423,0.4475,0.021538074617979054,0.6855075111008565
5003,3,68,18,False,12,5,16,4,M5_frozen,True,12,R3_pca16,2.69,1,0.5630563045711351,0.5341069594247561,0.24683560866454263,0.4548,0.023518599079429582,0.686856050738507,85,73,500,17,12,0.5674455091165896,0.5385288263995891,0.24607468439673658,0.45,0.021561892647314507,0.6853499295074384
5004,3,68,12,False,0,5,16,0,M3_product,False,12,R3_pca16,2.02,0,0.5658163199794557,0.5482665639445301,0.24633312204230015,0.444,0.017329121970570398,0.685809387797838,85,85,500,4,0,0.5594664869029276,0.5534636620441705,0.24725026308387016,0.4385,0.019425691579095787,0.6877751226956008
5004,3,68,18,False,0,5,16,4,M4_entangled,False,12,R3_pca16,3.9,1,0.5551367488443759,0.5389958911145352,0.2466480860475077,0.4494,0.014911466442910533,0.6864033761621098,85,85,500,17,12,0.563198189522342,0.5346205701078582,0.24632682760117192,0.453,0.02909840431100251,0.6857408239507606
5004,3,68,18,False,12,5,16,4,M5_frozen,True,12,R3_pca16,2.63,1,0.5546443246019517,0.5385304314329737,0.24658217583234665,0.4488,0.007766981565026646,0.6862717357223472,85,73,500,17,12,0.5625030094375963,0.537983115048793,0.24615885999475284,0.4485,0.021201210855211036,0.6853981777029751
,3,,,False,,,16,,M0_class_prior,,,R3_pca16,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,2000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,3,,,False,,,16,,M1_logreg,,,R3_pca16,0.01,,0.5454457177709295,0.5345916795069338,0.24777783513990725,0.4564,0.018160262021969936,0.6887163393018879,17,17,2000,,,0.5382088228685157,0.5316271828454031,0.24901674551267633,0.458,0.024441004932939044,0.6913261126143054
,3,,,False,,,16,,M2_mlp,,,R3_pca16,0.3,,0.545683102208526,0.5315164355418592,0.24806567622004513,0.454,0.016452325855595026,0.6893530391009521,73,73,2000,,,0.543021916730868,0.5311697483307652,0.24886177547631416,0.4535,0.018371369536468358,0.6910444272550658
5000,3,68,12,False,0,5,16,0,M3_product,False,12,R3_pca16,8.52,0,0.5546756227529533,0.5287750385208012,0.24680288411494586,0.4638,0.013181986666914643,0.6867137319313357,85,85,2000,4,0,0.5630888466230097,0.5478380200308166,0.24619790158565766,0.4445,0.015401760167321739,0.6855242351282852
5000,3,68,15,False,0,5,16,8,M4_entangled,False,12,R3_pca16,11.62,5,0.5767477208525936,0.5530912942989215,0.2443410154419869,0.4376,0.012755663471320141,0.6817374685663568,85,85,2000,38,32,0.568132664034412,0.5424130071905495,0.24580350656503203,0.4475,0.016295698840968105,0.6847638609155693
5000,3,68,17,False,12,5,16,8,M5_frozen,True,12,R3_pca16,11.84,5,0.5711843541345659,0.5500032100667693,0.2451126873410617,0.4406,0.015533335285241225,0.6833317917998732,85,73,2000,38,32,0.5641421497817155,0.5440581664098614,0.24633175151405504,0.446,0.01526197917556413,0.6858607696210907
5001,3,68,10,False,0,5,16,0,M3_product,False,12,R3_pca16,8.04,0,0.5362114791987673,0.5225635593220339,0.24850468758678299,0.471,0.016525396538592023,0.6901632853333828,85,85,2000,4,0,0.5326202972521829,0.5187788906009245,0.24898750212941498,0.474,0.01921830449947808,0.6911498035235604
5001,3,68,22,False,0,5,16,4,M4_entangled,False,12,R3_pca16,16.72,1,0.585078967642527,0.5563174114021572,0.24392804202579924,0.4336,0.009081130147266603,0.6808806719201103,85,85,2000,18,12,0.5689682845403183,0.54918624807396,0.24555474491750506,0.441,0.009409624739426276,0.6841517989121673
5001,3,68,18,False,12,5,16,4,M5_frozen,True,12,R3_pca16,10.65,1,0.5748250513610683,0.5401258346173601,0.24521764749418298,0.446,0.008823241487259275,0.6835161095150654,85,73,2000,18,12,0.5643698638931689,0.5349496019517206,0.24615369080595956,0.452,0.0066478843353234025,0.6854112530386174
5002,3,68,9,False,0,5,16,0,M3_product,False,12,R3_pca16,4.62,0,0.5444001990241396,0.5254237288135594,0.24738600531177912,0.4592,0.011284487588729214,0.6879001351541412,85,85,2000,4,0,0.5487739551232667,0.5283769902413971,0.24750272140916948,0.4555,0.010664209404014188,0.6881587560508673
5002,3,68,9,False,0,5,16,4,M4_entangled,False,12,R3_pca16,6.15,2,0.5450540896250642,0.5288906009244992,0.2474888598271929,0.453,0.011463803824025327,0.6881175085951274,85,85,2000,20,14,0.5515496597329225,0.5232569337442219,0.24714306682815773,0.458,0.013294880015532036,0.6874052977761883
5002,3,68,9,False,12,5,16,4,M5_frozen,True,12,R3_pca16,3.93,2,0.5454274203903442,0.5293400102722137,0.24743005909401072,0.453,0.010218067072538691,0.6879970271271089,85,73,2000,20,14,0.5522067202747817,0.5230081535695943,0.2471053827412847,0.4585,0.012598951384130315,0.6873359742689785
5003,3,68,12,False,0,5,16,0,M3_product,False,12,R3_pca16,6.57,0,0.5598691897791475,0.5376444530046225,0.24575438327495877,0.449,0.01234966784401383,0.6846052183781607,85,85,2000,4,0,0.5603141451592193,0.5356397663071393,0.24687123746840262,0.4505,0.011579687921148135,0.6869123144165322
5003,3,68,12,False,0,5,16,4,M4_entangled,False,12,R3_pca16,7.5,1,0.5544151258346174,0.5358724961479199,0.24671200370057958,0.4522,0.009811442047391292,0.6865700809411306,85,85,2000,17,12,0.5555321488186955,0.5446761042629686,0.24717351741058016,0.4425,0.019433726076024498,0.6875245365645591
5003,3,68,19,False,12,5,16,4,M5_frozen,True,12,R3_pca16,11.48,1,0.5729025423728813,0.5544266820749872,0.24494831578824106,0.4374,0.022452609339534326,0.683018578635469,85,73,2000,17,12,0.5612300173343605,0.5469632768361582,0.2473620721292982,0.444,0.016376244147513302,0.6880137421040508
5004,3,68,19,False,0,5,16,0,M3_product,False,12,R3_pca16,12.99,0,0.5547801104262968,0.531943374422188,0.246963657878938,0.4596,0.018800716446084536,0.6870304287556284,85,85,2000,4,0,0.5571271507447354,0.5418913713405239,0.24671459423522246,0.449,0.017516300625961084,0.6865419229958658
5004,3,68,19,False,0,5,16,4,M4_entangled,False,12,R3_pca16,14.06,1,0.5908940035952748,0.5660439137134052,0.24258808110489904,0.429,0.025285251781200998,0.6781678802507005,85,85,2000,17,12,0.5823452346558808,0.5676040061633282,0.24452357676643083,0.426,0.019860095596396916,0.6822518837430895
5004,3,68,19,False,12,5,16,4,M5_frozen,True,12,R3_pca16,12.15,1,0.5946094953775037,0.5718477144324602,0.2418780991762926,0.4214,0.015822933682065297,0.676744462455556,85,73,2000,17,12,0.5779685092449922,0.547757768361582,0.24463928234165946,0.445,0.02015562655258236,0.6823884584766006
,3,,,False,,,16,,M0_class_prior,,,R3_pca16,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,5000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,3,,,False,,,16,,M1_logreg,,,R3_pca16,0.01,,0.557211414997432,0.5338694144838212,0.2463467487582835,0.456,0.01096470314105954,0.6857871615586053,17,17,5000,,,0.5518044587827426,0.53973260143811,0.2471047034198391,0.4495,0.011375021256774956,0.6873787256178823
,3,,,False,,,16,,M2_mlp,,,R3_pca16,1.96,,0.5733936825885979,0.5502953261427838,0.24509701644653925,0.442,0.016312957098108646,0.6833091735166862,73,73,5000,,,0.569810927067283,0.5535760143810992,0.24556539406699807,0.4385,0.01937022411697509,0.6842692286787028
5000,3,68,20,False,0,5,16,0,M3_product,False,12,R3_pca16,31.15,0,0.5977449280945044,0.5750674114021571,0.2418952070585242,0.4194,0.010346112566904132,0.6767266660376854,85,85,5000,4,0,0.5971677179635336,0.5736228813559322,0.24210785175806887,0.42,0.006126037768971365,0.6771505921831386
5000,3,68,14,False,0,5,16,8,M4_entangled,False,12,R3_pca16,28.17,5,0.5855309450436569,0.5522117360041089,0.24354017385872398,0.4372,0.009096749911760297,0.6800893679199104,85,85,5000,38,32,0.5912792517334361,0.5492263739085773,0.24340579799082646,0.439,0.008396147060170125,0.6798524197598178
5000,3,68,20,False,12,5,16,8,M5_frozen,True,12,R3_pca16,35.19,5,0.5893005264509502,0.5662493579866461,0.2428816509981672,0.428,0.00782996820755502,0.6787049746988713,85,73,5000,38,32,0.591235113315357,0.560357280431433,0.2431642224672349,0.433,0.007440804966302678,0.6793505346190073
5001,3,68,17,False,0,5,16,0,M3_product,False,12,R3_pca16,27.46,0,0.5996265087313817,0.5757832562917309,0.24205977986259736,0.419,0.01712831415111623,0.6771730919255986,85,85,5000,4,0,0.6164531972265023,0.5793608757062146,0.23901424747097458,0.414,0.014087659015432874,0.6708500706779849
5001,3,68,13,False,0,5,16,4,M4_entangled,False,12,R3_pca16,24.29,1,0.5657177709296353,0.5433326913199794,0.2461369017935446,0.4452,0.009220467667078073,0.6853930110117382,85,85,5000,18,12,0.57648385336415,0.5503900231124808,0.24485908571184456,0.437,0.012891608235278646,0.682828319171078
5001,3,68,13,False,12,5,16,4,M5_frozen,True,12,R3_pca16,21.7,1,0.5673646956856703,0.5416634565998972,0.24589958492725392,0.4472,0.005999178836443356,0.6848982273494137,85,73,5000,18,12,0.5758799595531587,0.5477176425269645,0.24495370763749816,0.44,0.010865864480760372,0.6830077321847889
5002,3,68,24,False,0,5,16,0,M3_product,False,12,R3_pca16,36.59,0,0.6058121468926554,0.5742135336414997,0.2405794334811249,0.4208,0.010449202092340616,0.6740141413320939,85,85,5000,4,0,0.6068280126476631,0.5788071391884951,0.2408023943545087,0.415,0.013793769503443867,0.6746036687720316
5002,3,68,17,False,0,5,16,4,M4_entangled,False,12,R3_pca16,27.32,2,0.5930827876219825,0.5700179763739086,0.24263128713087473,0.423,0.015235067933428208,0.678322496217717,85,85,5000,20,14,0.5967985602850538,0.5705733179250129,0.24229034889268175,0.4215,0.008306788541891248,0.6776339850020436
5002,3,68,17,False,12,5,16,4,M5_frozen,True,12,R3_pca16,23.86,2,0.5928115369799691,0.5701431689779147,0.24266907682680675,0.4232,0.012810959170828997,0.6783982544657161,85,73,5000,20,14,0.5956098324345147,0.5687355546995377,0.24246628594671613,0.4235,0.007942263486877248,0.678006013070955
5003,3,68,22,False,0,5,16,0,M3_product,False,12,R3_pca16,37.96,0,0.5677468541345659,0.5392623266563945,0.2462495010331044,0.456,0.032046927523883904,0.6855989388696963,85,85,5000,4,0,0.5954844392013354,0.5687756805341551,0.24290797530144306,0.425,0.013405578726530006,0.6789010412340704
5003,3,68,35,False,0,5,16,4,M4_entangled,False,12,R3_pca16,66.51,1,0.6009697611710323,0.5693567026194145,0.24147962428912564,0.4246,0.011844068394831897,0.6759128007227291,85,85,5000,17,12,0.6100451014381099,0.5736228813559322,0.2400016577967511,0.42,0.006343604270176266,0.6728312288521198
5003,3,68,15,False,12,5,16,4,M5_frozen,True,12,R3_pca16,22.25,1,0.5652402734976887,0.5383570878274269,0.24567992796869967,0.4538,0.015145431770770185,0.6843955217763094,85,73,5000,17,12,0.5819118756420134,0.5448446327683616,0.24437849195297787,0.446,0.0066900541579981284,0.6818012389594579
