block,structural_hash,depth,two_qubit_gate_count,total_trainable_params,val_logloss,transpiled_two_qubit,transpiled_depth,wall_clock_seconds
7,d8d62c3a5990,7,0,53,0.7262867234496609,0,5,3.1775
7,d97ccd04f4f5,7,4,53,0.6999726272268129,14,20,2.7477
7,d97ccd04f4f5,7,4,53,0.7601385836095208,14,20,2.2913
7,db7e69c6fa43,15,11,53,0.7456092378491083,36,48,3.5532
7,dd3d12e5859e,13,10,53,0.7411504782259418,26,32,2.7869
7,e13f09b8a58a,4,0,53,0.7078385289042886,0,4,2.3036
7,e40bfcf340cb,8,3,53,0.7807234989038832,3,8,2.9436
7,e425705d298f,10,6,53,0.729811817473339,6,14,2.8121
7,e556967495b4,7,3,53,0.7093094240478083,3,7,2.4161
7,e556967495b4,7,3,53,0.7191403734934475,3,7,2.2755
7,e5eb108f43cd,4,0,53,0.6964492747071167,0,4,2.4258
7,e603adab834b,8,4,53,0.7407449280975573,10,17,2.748
7,e6125982748f,13,10,53,0.7217059161219258,25,33,3.013
7,e6ef0fc23911,4,0,53,0.7395225182505641,0,4,2.4773
7,e7a113149909,12,11,53,0.7755523990243021,35,40,2.7428
7,e9b941291024,10,4,53,0.7853174958152747,10,17,3.3872
7,e9e4ce1b9992,7,4,53,0.7105151144980955,14,21,2.649
7,ec3d3cfa1e99,13,11,53,0.7137367935413925,37,37,2.9745
7,ece6cf37387d,8,4,53,0.7298160959972385,10,16,2.9094
7,ed9992583ace,14,11,53,0.7442253901487363,29,34,3.3638
7,ef34cf24eca2,14,10,53,0.7571679501231058,28,33,3.2423
7,efee0be5e988,7,0,53,0.7002075872026008,0,5,3.166
7,effb0556a789,11,7,53,0.716111161904176,21,28,2.8784
7,f4cb7a4c121f,11,7,53,0.7832978463122168,18,23,2.6219
7,f7d45e3155b1,17,14,53,0.757822807556388,46,53,3.3519
7,f807f337afdd,8,4,53,0.7115173548990997,10,17,2.8968
7,fd1cddbac148,14,10,53,0.7445094317689926,26,32,3.1295
7,fd77ebb0115c,7,3,53,0.7234878220531454,3,11,2.6775
7,fe4bd5b21d91,14,11,53,0.7334227133487623,37,38,3.6289
8,01aae27c5b87,12,7,53,0.7940334610889987,16,23,2.9706
8,0219ada14906,8,3,53,0.7446190924427349,6,13,2.6211
8,06fad203038f,9,6,53,0.8306059577273198,6,13,2.9643
8,07b16a99f569,4,0,53,0.7343239248983627,0,4,2.1632
8,07b16a99f569,4,0,53,0.7253495346868474,0,4,2.2798
8,0a0ec1d37b3a,11,8,53,0.764329971805055,26,32,3.4838
8,0ace4c49ce0d,10,7,53,0.8398811832376889,23,34,3.1269
8,0beaa6097ab1,18,15,53,0.7316829379855978,50,60,3.3012
8,0c18287a2413,17,14,53,0.7887297715428262,44,46,3.1601
8,0f5b00222590,11,7,53,0.7852366421177176,19,30,2.8593
8,10061d851073,7,3,53,0.7616206882800753,6,10,2.2953
8,106feecd14a4,7,4,53,0.7770499437248278,14,21,2.4941
8,12d19e69c38f,16,15,53,0.7526240422498423,47,48,3.0972
8,13e3290c60c3,8,4,53,0.7793362573278046,8,10,2.4284
8,1533e7d145eb,8,4,53,0.8066083419287835,10,12,2.4723
8,15c980eee193,12,10,53,0.768643317400435,32,42,3.0074
8,185fb8c393f2,16,13,53,0.7656841539465441,37,44,3.4841
8,19f564e45cac,13,11,53,0.7618772215945481,37,38,2.9326
8,1a42d6c4292d,9,6,53,0.7987140268081236,6,12,2.9449
8,1a466658c2cf,9,6,53,0.8004821709140347,6,13,2.9646
8,1d1b935d150d,15,11,53,0.8277974443260124,35,38,3.0971
8,1d8e9d91b39f,9,6,53,0.7528498430250103,6,15,3.0814
8,2216cbb95191,7,3,53,0.7526741866852739,3,11,2.7739
8,223bdd32245f,7,3,53,0.7589084736972491,6,14,2.9068
8,223bdd32245f,7,3,53,0.7603321006699553,6,14,2.4603
8,22d92a4329d5,7,3,53,0.763591430793119,3,11,2.5111
8,2809196352c7,11,7,53,0.7888155657023525,11,16,3.1682
8,281455fc1020,7,3,53,0.8220361193901881,6,15,2.5111
8,286b82e1c66e,9,6,53,0.8149508001937438,12,19,2.7336
8,28c25a69d935,11,7,53,0.7968874783910644,13,19,3.1505
8,293cc854ffbe,4,0,53,0.7419875455947176,0,4,2.1009
8,295336f7e8ca,8,3,53,0.729291704043095,3,11,3.0256
8,2b8762c2e455,9,4,53,0.7656705005656375,10,19,2.8643
8,2cb085b619fd,10,7,53,0.7925087283119596,21,27,2.9244
8,2cd183b329d6,7,4,53,0.7433138633960361,12,17,2.4268
8,2e362e975f88,10,4,53,0.7480275005326371,10,17,3.2931
8,2f32cd0a3c4d,16,14,53,0.8847042379730258,37,45,3.0965
8,2fbdcc4adecc,12,7,53,0.7391800311017164,16,23,3.0317
8,333ab963d46a,21,19,53,0.7578035399256267,62,59,3.3626
8,33ef6291059e,12,7,53,0.7631511776227622,19,31,3.2248
8,34f123fd3ec6,13,8,53,0.7800256297447212,26,34,3.2909
8,35db80de5ba2,5,0,53,0.7598723451381458,0,5,2.7507
8,39d826a64d6e,12,8,53,0.7691466627808886,30,36,3.433
8,3ab7b00193de,10,4,53,0.7854909725940334,10,18,3.4453
8,3b7c3105dcd1,4,0,53,0.7175100066281299,0,4,2.1903
8,3bdb74a459a0,7,3,53,0.8198233667890652,6,12,2.5587
8,3dad662f670d,7,3,53,0.8153990457221223,3,7,2.5244
8,40145a133833,7,3,53,0.7483013471601603,6,17,2.503
8,40ac935b79f7,7,3,53,0.7302289223775154,3,11,2.786
8,424f11391ed6,7,3,53,0.8134302869353619,3,7,2.2373
8,4311fdc9b50e,7,3,53,0.8016282716121347,3,7,2.321
8,43e4afecd68d,12,10,53,0.7577623223796702,18,22,2.9646
8,45b29e420d5a,12,7,53,0.7681146636453747,16,26,3.1078
8,4a0e038bfc00,11,7,53,0.8154222618101395,16,21,2.7598
8,4a81dc62cff5,10,7,53,0.7628805052411285,19,28,3.4799
8,4b0a53601342,10,7,53,0.8487330655138149,23,29,2.6583
8,4b8bfdff4376,13,10,53,0.798521433502059,30,35,2.9694
8,4da117fd5f9e,9,4,53,0.7376572870285829,10,17,3.0586
8,4e07cd71e102,10,4,53,0.7351052246565443,10,17,2.9796
8,52143ae4ac4b,7,4,53,0.7578923219178588,14,20,2.5247
8,529f94be7b94,13,10,53,0.8137182069932904,30,33,2.8107
8,5434f6036ce1,8,4,53,0.756552584075045,10,14,2.5597
8,543dd247a90a,10,7,53,0.7352185136921198,19,22,2.8328
8,553ef9c9c7b4,10,4,53,0.7310404309022419,10,17,3.0239
8,56a13d3181b9,11,7,53,0.8304727403556813,13,20,3.3922
8,57042f8c2ffb,12,7,53,0.7851284886949057,16,24,2.9242
8,581655648b3f,14,11,53,0.7456057049757212,36,43,3.0919
8,5c8acd9c9626,13,10,53,0.7740946518881409,26,32,3.1718
8,5f60874932a6,4,0,53,0.7424915254968647,0,4,2.2043
8,60f71c5f5f44,12,9,53,0.7662466688724545,21,25,2.9918
8,61c04d782603,7,4,53,0.7375886683610123,12,17,2.3729
8,61d8ee298451,14,12,53,0.8216263370660165,44,40,3.134
8,64748b697657,19,17,53,0.7584331161283483,59,69,3.2872
8,660686604c65,10,6,53,0.8176448277750089,15,24,2.641
8,691699a44ffd,11,8,53,0.7792482674334843,28,35,2.9119
8,6bced5a08fbb,7,3,53,0.7997047768095799,6,10,2.5759
8,6c06e2848b17,11,6,53,0.7244606353137383,12,23,3.0186
8,6c1699daf1ec,16,15,53,0.7715520846451261,47,47,3.4704
8,6c71145ed992,8,4,53,0.8507193240969152,10,13,2.5208
8,6dd137af510f,7,3,53,0.8144420570293608,6,16,2.588
8,6df3d7537ca4,7,4,53,0.7885919965848902,12,17,2.5281
8,712d8aea6e74,15,12,53,0.8721861427886182,44,43,3.1748
8,712f16159d55,8,4,53,0.7942992954132116,10,18,2.6518
8,71a4827e754f,18,15,53,0.8625117724405728,50,54,3.3492
8,733a896834f2,10,4,53,0.7366179968010129,10,17,2.9739
8,748c47b13a8d,8,3,53,0.8003236139667028,3,8,2.5092
8,7623f278a174,7,4,53,0.7873033890234162,14,21,2.6589
8,772495a64140,7,4,53,0.7662228396651337,14,20,2.4066
8,7b8e4511db9b,7,3,53,0.7498441144888596,6,14,2.4378
8,7e428a0a1e55,13,11,53,0.7886704035800479,36,43,3.0508
8,7e61bf738ca3,16,14,53,0.7789198654465915,40,43,3.2226
8,7f3aed384f51,4,0,53,0.7633444222105447,0,4,2.191
8,7f9a014d9911,15,11,53,0.7523332745005487,34,38,3.1662
8,8003fa6cf58d,13,10,53,0.7880905824876911,24,28,2.9792
8,80efcde460dd,4,0,53,0.7624912685837837,0,4,2.3578
8,82741cbc2658,14,11,53,0.7464643281899619,37,42,3.1005
8,82a6995d4eda,16,12,53,0.8145022030264623,42,40,3.2942
8,82b3a5013b2b,19,16,53,0.733439498107183,60,60,3.4064
8,83cb5fb3aa7f,10,6,53,0.7842437574460706,15,28,3.0856
8,867b77e26519,10,4,53,0.7467573096828167,10,17,3.0448
8,8744ead38054,14,10,53,0.7835382442932588,28,33,3.0125
8,880b6af94720,10,7,53,0.7693819902063098,19,27,2.4946
8,88bd49c35f23,7,3,53,0.8040864758376639,3,11,2.7803
8,891a9c9ecea2,10,6,53,0.785771884500099,12,20,2.7654
8,8a1b91cc9467,4,0,53,0.7808153789516908,0,4,2.1473
8,8b3f5c70e7ed,13,11,53,0.8390333773074821,33,34,3.0106
8,8b975a728ca1,7,4,53,0.7924735649665993,12,17,2.403
8,8e249f067bad,18,15,53,0.7309158424013305,50,55,3.6712
8,8fea3c837ab6,15,12,53,0.7829270787532836,46,45,3.1707
8,9004f02d23b4,11,8,53,0.8022447874198456,30,38,2.7374
8,95b94d178edd,10,8,53,0.8041656023618144,28,33,2.7971
8,97a9fea463c4,7,3,53,0.7687086428101317,6,14,2.7834
8,97fc797ea1be,8,4,53,0.7873404884118984,10,12,2.6986
8,99bd7cb33a0a,14,14,53,0.8227037460667979,38,42,3.1738
8,9a7e4a55c544,7,3,53,0.746992259768284,6,14,2.7936
8,9ad604f29ffc,10,6,53,0.7665291529959375,12,20,2.68
8,9ceb2d4f4a42,7,4,53,0.7577643902233224,14,21,2.3823
8,9d3d9df7db75,9,6,53,0.7589338124711783,12,15,2.6698
8,9d5a063356a2,17,15,53,0.7827619200702268,49,46,2.8972
8,9eaeedb418c6,13,10,53,0.7777561021720739,29,34,2.6466
8,a0fb4671cd1e,10,4,53,0.7810747915829934,10,19,3.0611
8,a5d4bf93423d,12,10,53,0.7971898842847608,27,35,2.8923
8,a63ac6429d1d,13,9,53,0.8017230283038105,21,27,2.8531
8,a70ed100eec4,7,3,53,0.7590555418249183,3,11,2.5338
8,a70ed100eec4,7,3,53,0.7438880906497126,3,11,2.7491
8,a7b79167a48b,7,4,53,0.7746498340487054,12,17,2.6657
8,a7b79167a48b,7,4,53,0.7670866158885714,12,17,2.8169
8,a7e735c5993c,15,11,53,0.8297176075067219,36,45,3.3081
8,aac25e7d8468,4,0,53,0.7203875315986112,0,4,2.2308
8,aac25e7d8468,4,0,53,0.7162310382451209,0,4,2.3424
8,abf6f0309077,10,6,53,0.8024190464491244,12,17,2.6601
8,ad31888f15f0,10,7,53,0.7694089239792027,23,34,2.989
8,ae6343d66770,7,4,53,0.7244160143631143,12,17,2.414
8,aea67b7c2242,9,6,53,0.751827675842574,12,25,2.8624
8,aff2f1d6be55,12,7,53,0.8490950565997509,19,27,2.9762
8,b0cd699ece2a,9,6,53,0.7929997107657305,12,19,2.8206
8,b2f59d4b72ae,14,10,53,0.7770211969158899,28,31,2.9318
8,b38162d761bf,11,9,53,0.7990274865127671,9,16,2.8358
8,b393daf5dc0a,7,3,53,0.7703146997197328,6,11,2.3395
8,b62ea45650c8,20,18,53,0.8047987906156031,55,56,3.2452
8,b66ec8e8eb83,9,6,53,0.7998906364324799,6,15,3.0617
8,b726388bc8cb,14,11,53,0.7823241251127232,34,43,3.0313
8,b8ea6b429d8e,10,4,53,0.8195399637566877,14,22,2.9817
8,b911c67dae93,12,7,53,0.7510930260142763,16,26,3.0374
8,ba93c591a12a,7,3,53,0.7699182277343716,3,11,2.6132
8,baadc262f94e,11,6,53,0.7904851058981518,12,20,3.1006
8,bd42f0038d12,9,3,53,0.7557374271932472,3,12,3.2523
8,bdcad8be0e2e,16,14,53,0.7619638364631275,46,51,3.2776
8,bdfabb55c4ab,10,7,53,0.8263999739955866,19,27,2.6053
8,be2d3fd6e5a9,4,0,53,0.774001331798389,0,4,2.1671
8,be2d3fd6e5a9,4,0,53,0.7860717859088944,0,4,2.2056
8,bf1593c370d7,13,11,53,0.7459055959617499,33,39,3.0039
8,c06044b25e7e,8,3,53,0.7900206339801648,6,16,2.8882
8,c4a6e0705920,10,7,53,0.7299436141583105,21,26,2.6325
8,c527d4e4bea6,5,0,53,0.7867883923265542,0,5,2.3171
8,c7e02d89194a,10,6,53,0.789897632639096,6,10,2.7024
8,c7f863da692b,12,11,53,0.8309219585141858,35,38,2.7193
8,c80d36508aea,8,4,53,0.8127368893753438,10,13,2.3538
8,c9bf0769274c,8,3,53,0.8254296711812333,3,11,3.0237
8,ca83fa56d370,14,10,53,0.7930585759938938,28,31,3.2083
8,cd763c399386,10,7,53,0.8032550308640325,23,36,2.6844
8,cd83f6e9cb10,10,4,53,0.8305420041655573,10,19,3.0241
8,d1b5248a49c2,11,8,53,0.731522119519708,28,33,2.9085
8,d28bc0c48242,10,7,53,0.7460842736645802,19,28,3.0162
8,d4a0a85e103c,14,11,53,0.8061401336506849,29,36,3.4939
8,d5bb027f1e42,10,6,53,0.7364058410932812,12,19,2.6115
8,d87f6b00d8b8,7,3,53,0.794653104984143,6,13,2.3809
8,d885d2bef868,10,8,53,0.7581320475235128,30,36,2.9103
8,d97ccd04f4f5,7,4,53,0.7707358306507446,14,20,3.0854
8,dbad3a8db836,16,14,53,0.7877358718293151,48,54,3.1297
8,dbbf5a7b38b3,11,6,53,0.8103493958371405,12,22,3.3689
8,dc1e120715e9,7,3,53,0.7507089022123625,3,7,2.3799
8,dd3d12e5859e,13,10,53,0.7947499105657837,26,32,3.1394
8,e034a8f3e690,10,7,53,0.7496922521913942,18,25,2.6912
8,e13f09b8a58a,4,0,53,0.7908624971225868,0,4,2.1697
8,e425705d298f,10,6,53,0.7851076145416973,6,14,3.2561
8,e556967495b4,7,3,53,0.8042981112627114,3,7,2.3119
8,e556967495b4,7,3,53,0.7964435202159896,3,7,2.5177
8,e59b94318460,8,3,53,0.781427210591643,6,13,2.5847
8,e603adab834b,8,4,53,0.7589063184791546,10,17,2.5828
8,e6ef0fc23911,4,0,53,0.7840762742958891,0,4,2.4494
8,e7a113149909,12,11,53,0.7868538714378036,35,40,3.2636
8,e9e4ce1b9992,7,4,53,0.7919549264749606,14,21,2.3648
8,ea557049c751,12,10,53,0.7741736288513711,23,30,2.8166
8,ec3d3cfa1e99,13,11,53,0.7726695613923684,37,37,2.6637
8,ed9992583ace,14,11,53,0.8292262497977732,29,34,3.2169
8,eea5d0463806,12,7,53,0.7390487811221003,16,23,2.9498
8,ef34cf24eca2,14,10,53,0.8161871211270967,28,33,3.011
8,effb0556a789,11,7,53,0.7900132023924636,21,28,2.9419
8,f237862f101a,12,7,53,0.780189071686387,19,31,3.1871
8,f4cb7a4c121f,11,7,53,0.766334225874841,18,23,3.0708
8,f58e85e5f2fc,7,4,53,0.7500620542260985,12,17,2.4558
8,f61eeaee860d,5,0,53,0.7356478277115002,0,5,2.7158
8,f7d45e3155b1,17,14,53,0.7718814790380805,46,53,3.2046
8,f807f337afdd,8,4,53,0.8386036893984999,10,17,2.6939
9,00edd664bd5e,12,10,53,0.7658627377167442,29,33,2.9162
9,0197b783381d,9,6,53,0.7660051747150903,12,19,2.6001
9,0219ada14906,8,3,53,0.7466139719904012,6,13,2.5872
9,0259740f3871,7,3,53,0.698635118006318,3,11,2.438
9,07b16a99f569,4,0,53,0.7411214919604459,0,4,2.147
9,099273fa8af5,18,15,53,0.7938610303650623,50,54,3.0616
9,0a0ec1d37b3a,11,8,53,0.7668943605915559,26,32,2.7356
9,0ace4c49ce0d,10,7,53,0.7628113465375064,23,34,2.6476
9,0b0b6ffe8214,12,8,53,0.7543448837112845,26,29,2.7806
9,0beaa6097ab1,18,15,53,0.7215186254210127,50,60,3.581
9,0c8ed73ab0ef,10,4,53,0.8247675699280312,10,18,2.8663
9,0fd685f341b9,13,11,53,0.774455551950726,31,39,3.0151
9,10d0f1a57626,14,10,53,0.7311261451405393,25,33,2.9829
9,13e3290c60c3,8,4,53,0.7793387137007705,8,10,2.5063
9,15b87087ca89,14,10,53,0.7392458430125077,28,33,2.9177
9,174b75993e7b,8,4,53,0.7685302146640381,10,17,2.4808
9,185fb8c393f2,16,13,53,0.7222434618485202,37,44,3.0973
9,19f564e45cac,13,11,53,0.7655868948027051,37,38,2.6761
9,1ca34c52576f,15,13,53,0.7726287162325354,38,45,2.9447
9,1d8b9aa69dba,12,9,53,0.8003986493684315,21,28,2.6185
9,1e8e571d8bfe,14,10,53,0.786735741223687,25,33,2.811
9,1f1a353443ff,18,15,53,0.7708751587315655,52,64,3.3214
9,2216cbb95191,7,3,53,0.7707038464602014,3,11,2.4626
9,223bdd32245f,7,3,53,0.727303050324889,6,14,2.4575
9,22d92a4329d5,7,3,53,0.7756911962353144,3,11,2.4541
9,26f2a46ff69a,11,7,53,0.7876146878557736,16,22,2.7435
9,2809196352c7,11,7,53,0.8422654698799397,11,16,3.0441
9,281455fc1020,7,3,53,0.780790536114911,6,15,2.5063
9,286b82e1c66e,9,6,53,0.7734875893769031,12,19,2.6596
9,28f1da047f96,11,8,53,0.7288697392024954,28,34,2.6725
9,294ab4c83231,13,12,53,0.7297257351140025,44,43,2.7023
9,2f32cd0a3c4d,16,14,53,0.7798263724966015,37,45,3.144
9,313beb228912,7,3,53,0.8302963196707103,3,7,2.3265
9,333ab963d46a,21,19,53,0.7445381143643665,62,59,3.0609
9,34f123fd3ec6,13,8,53,0.7736149437545674,26,34,3.0648
9,35db80de5ba2,5,0,53,0.7756825785591559,0,5,2.3947
9,37dc89cb9562,14,10,53,0.7548209848256686,25,33,2.9548
9,39d826a64d6e,12,8,53,0.7429121803825821,30,36,3.0784
9,3b7c3105dcd1,4,0,53,0.7433802379935986,0,4,2.2678
9,3bdb74a459a0,7,3,53,0.756151156571042,6,12,2.3056
9,3dad662f670d,7,3,53,0.7460790447799461,3,7,2.6524
9,3dc4f3b3316b,7,3,53,0.7307004289344528,6,13,2.3342
9,424f11391ed6,7,3,53,0.8611883415066548,3,7,2.2539
9,43e4afecd68d,12,10,53,0.7769391047087547,18,22,2.8396
9,484bf436dbaa,14,10,53,0.7559568686795913,25,34,2.8747
9,4a81dc62cff5,10,7,53,0.7821200051394692,19,28,2.6471
9,4b0a53601342,10,7,53,0.7401317047914734,23,29,2.8355
9,4b8bfdff4376,13,10,53,0.7661500576103537,30,35,2.9368
9,4da117fd5f9e,9,4,53,0.7647240268694818,10,17,2.7025
9,4fff19cb47f7,15,11,53,0.764892856867476,30,34,3.0114
9,52143ae4ac4b,7,4,53,0.7262686536330202,14,20,2.63
9,529f94be7b94,13,10,53,0.7326466313957521,30,33,2.7337
9,541fa76b3fb8,13,9,53,0.7494404544122386,21,30,2.7742
9,5434f6036ce1,8,4,53,0.754708920468388,10,14,2.3947
9,54e011fc56a6,7,3,53,0.7544934364277235,6,13,2.302
9,55ca98d67913,14,11,53,0.7349705776929764,34,37,2.8844
9,567df35fe74e,10,8,53,0.7188043212007991,28,33,2.5606
9,57042f8c2ffb,12,7,53,0.7233346050065077,16,24,2.911
9,581655648b3f,14,11,53,0.7664822465227499,36,43,2.9223
9,58c2b5fd9744,10,6,53,0.7488567610727782,12,23,2.7022
9,5c8acd9c9626,13,10,53,0.7529176769967258,26,32,3.0802
9,5da842c301d0,13,10,53,0.838830146930985,22,30,2.956
9,5e7716dbb0e2,13,9,53,0.7829234879520788,21,29,2.7442
9,5f60874932a6,4,0,53,0.7223740208512595,0,4,2.214
9,5feefe8a8f2a,10,7,53,0.7328422054144977,23,34,2.6288
9,61c04d782603,7,4,53,0.7307613799807283,12,17,2.3704
9,61d8ee298451,14,12,53,0.7740297859937129,44,40,2.9416
9,660686604c65,10,6,53,0.814623883028541,15,24,2.607
9,667ab36f8d62,13,10,53,0.7277138982858681,25,31,2.8508
9,6986adc6eeac,14,10,53,0.7401022375008565,25,33,2.979
9,6b5c74288ed2,16,13,53,0.7410326624619847,34,43,2.9649
9,6bced5a08fbb,7,3,53,0.716971192084832,6,10,2.2538
9,6c06e2848b17,11,6,53,0.7760902302528093,12,23,2.8004
9,6c1699daf1ec,16,15,53,0.7518818175813301,47,47,2.9682
9,6c71145ed992,8,4,53,0.753935418688652,10,13,2.55
9,6dd137af510f,7,3,53,0.7611546486451439,6,16,2.9696
9,6df3d7537ca4,7,4,53,0.7963194157645024,12,17,2.3203
9,6fd4927ae613,8,3,53,0.7263702760980862,6,13,2.6967
9,712d8aea6e74,15,12,53,0.7515360695721117,44,43,2.9376
9,71a4827e754f,18,15,53,0.7716904259772108,50,54,3.2808
9,71e2772017c1,10,6,53,0.7949408681470745,12,17,2.4889
9,73311587962e,13,9,53,0.727510005458226,21,26,2.6034
9,735e629afc5b,11,7,53,0.7276133305010216,16,22,2.725
9,7623f278a174,7,4,53,0.7595352727968396,14,21,2.6002
9,772495a64140,7,4,53,0.7715407434005703,14,20,2.3714
9,782d3ae0a6a0,10,6,53,0.7643188895771093,15,27,2.6811
9,7e428a0a1e55,13,11,53,0.7646678251848055,36,43,2.9012
9,7f3aed384f51,4,0,53,0.7806791441722386,0,4,2.2108
9,8003fa6cf58d,13,10,53,0.8109241954249015,24,28,3.0017
9,80efcde460dd,4,0,53,0.7220714259752874,0,4,2.1425
9,81c2437a9e3e,7,3,53,0.7293206405238637,6,14,2.5767
9,82741cbc2658,14,11,53,0.7394649808188813,37,42,2.9247
9,82a6995d4eda,16,12,53,0.748479788207103,42,40,3.2451
9,86e748220307,13,9,53,0.804351713852207,21,29,2.7927
9,874dd28a9f6a,9,4,53,0.7476695297229832,10,18,2.6675
9,880b6af94720,10,7,53,0.724520616631391,19,27,2.5476
9,899b3fb64e58,10,6,53,0.7571127816053186,15,23,2.6036
9,8ae3274d1cdc,17,14,53,0.8155058510433351,42,41,2.9084
9,8b3f5c70e7ed,13,11,53,0.739110488746527,33,34,2.7896
9,8b975a728ca1,7,4,53,0.7787180900425954,12,17,2.5169
9,8e249f067bad,18,15,53,0.7183107466209513,50,55,3.2632
9,8ed5d02069d2,18,15,53,0.7971981042337549,52,54,3.262
9,8fea3c837ab6,15,12,53,0.7729508850429072,46,45,2.9706
9,9004f02d23b4,11,8,53,0.7611524788065297,30,38,2.7103
9,948f3687f923,10,7,53,0.7830596940033704,23,27,2.5767
9,95b94d178edd,10,8,53,0.7817528508993966,28,33,2.6673
9,967640b4d12c,13,10,53,0.7511044151127515,25,31,2.9212
9,97a9fea463c4,7,3,53,0.7600362387818667,6,14,2.4632
9,97fc797ea1be,8,4,53,0.7584540586107753,10,12,2.5418
9,99bd7cb33a0a,14,14,53,0.7932843873259311,38,42,2.9803
9,9a7e4a55c544,7,3,53,0.7842168035185345,6,14,2.4515
9,9ad604f29ffc,10,6,53,0.7518759637417882,12,20,2.5465
9,9b04c92d20f7,13,9,53,0.7335254429355551,21,26,2.6311
9,9ceb2d4f4a42,7,4,53,0.7575004334129353,14,21,2.3956
9,9d3d9df7db75,9,6,53,0.746324195478079,12,15,2.428
9,9d5a063356a2,17,15,53,0.7852539674219877,49,46,2.8659
9,9eaeedb418c6,13,10,53,0.7370244081873345,29,34,2.6518
9,a5d4bf93423d,12,10,53,0.7926781472267519,27,35,2.9052
9,a70ed100eec4,7,3,53,0.7363572688972907,3,11,2.5093
9,a7b79167a48b,7,4,53,0.7267927263178637,12,17,2.3349
9,a7e735c5993c,15,11,53,0.7591001613051835,36,45,3.1748
9,aa5b027d9cdf,12,7,53,0.7672761741719027,16,22,2.8468
9,aac25e7d8468,4,0,53,0.7549902255403735,0,4,2.4503
9,aac25e7d8468,4,0,53,0.7407439532788876,0,4,2.1355
9,aacbace22b1a,12,9,53,0.8201985549160604,18,23,2.5971
9,abf6f0309077,10,6,53,0.7180696390946734,12,17,2.4905
9,ad2fada5ca55,10,8,53,0.7802969928180936,32,38,2.5547
9,ad31888f15f0,10,7,53,0.7606491807666232,23,34,2.643
9,ae6343d66770,7,4,53,0.7654075212191754,12,17,2.5163
9,aea67b7c2242,9,6,53,0.7153802388000136,12,25,2.7915
9,aff2f1d6be55,12,7,53,0.7736793902370634,19,27,3.3823
9,b0cd699ece2a,9,6,53,0.7586822704890476,12,19,2.5864
9,b36320f2296e,8,3,53,0.7407374364556508,6,13,2.6325
9,b38162d761bf,11,9,53,0.7414404715207679,9,16,2.8444
9,b393daf5dc0a,7,3,53,0.7154416864728663,6,11,2.3297
9,b567af532e06,13,10,53,0.7512249233916343,19,23,2.865
9,b62ea45650c8,20,18,53,0.7347823535210719,55,56,3.1017
9,b78b6445a2dd,7,4,53,0.7223241900669448,14,20,2.3706
9,b8291ebb80ce,10,6,53,0.7754373494142414,12,20,2.9168
9,b911c67dae93,12,7,53,0.759672131727124,16,26,3.0382
9,ba61f3c9c28a,12,8,53,0.7509724549455908,26,30,2.7272
9,ba93c591a12a,7,3,53,0.7402745882192043,3,11,2.7266
9,bc32f8b4804a,13,8,53,0.7588355266122951,26,35,2.9751
9,bd898d371eb4,13,10,53,0.7323897328610471,19,23,2.915
9,bdcad8be0e2e,16,14,53,0.7643839042212303,46,51,3.0505
9,bdec55df117d,8,4,53,0.7829019207681734,10,16,2.557
9,bdfabb55c4ab,10,7,53,0.7658311151816035,19,27,2.5358
9,be2d3fd6e5a9,4,0,53,0.78880515656056,0,4,2.2224
9,be574b452673,11,8,53,0.7630432910317413,30,37,3.1834
9,bf1593c370d7,13,11,53,0.7286029000187223,33,39,3.3038
9,bf65bfaa4dac,18,15,53,0.7221175288162335,48,53,3.4262
9,c06044b25e7e,8,3,53,0.7607123254269237,6,16,2.7248
9,c0a477e8dbab,14,10,53,0.7370229609343009,31,34,3.0812
9,c2f660109a79,9,6,53,0.7499827284065577,12,21,2.7236
9,c527d4e4bea6,5,0,53,0.7010644073592839,0,5,2.3467
9,c7e02d89194a,10,6,53,0.768034500090896,6,10,2.724
9,c7f863da692b,12,11,53,0.7913229255459523,35,38,2.6962
9,c8642b62e7d1,14,10,53,0.8337724962215755,25,34,2.8258
9,cc2a6a2b2e49,14,10,53,0.7638309719490969,25,33,2.9208
9,cd763c399386,10,7,53,0.7491022136429278,23,36,2.7228
9,cd83f6e9cb10,10,4,53,0.7552508816725623,10,19,3.0336
9,ce01f826e6c8,13,11,53,0.745278464251078,35,35,2.6826
9,d1b5248a49c2,11,8,53,0.7435616802732713,28,33,2.8422
9,d28bc0c48242,10,7,53,0.7333244918269161,19,28,2.6255
9,d3c50630cf6d,18,15,53,0.7356237700148082,52,61,3.2476
9,d475533d1499,9,4,53,0.7771623103570214,10,18,2.6849
9,d4a0a85e103c,14,11,53,0.7339968603829612,29,36,3.3925
9,d5bb027f1e42,10,6,53,0.7024342935014415,12,19,2.7234
9,d87f6b00d8b8,7,3,53,0.7433233965346543,6,13,2.3395
9,d885d2bef868,10,8,53,0.7664124867083498,30,36,2.612
9,d8f1d2663367,12,7,53,0.8540664091465509,19,24,2.8683
9,d97ccd04f4f5,7,4,53,0.7689640659296907,14,20,2.3302
9,d97ccd04f4f5,7,4,53,0.7624554423531416,14,20,2.3943
9,db75b3e5387b,9,6,53,0.7802193002542375,12,19,2.6155
9,dc02e7377e65,13,10,53,0.721053595023752,32,40,2.9322
