split,structural_hash,encoding_type,n_qubits,depth,gate_count,two_qubit_gate_count,embed_params,quantum_params,head_params,total_trainable_params,val_rmse,wall_clock_seconds
0,796f568e26df,angle,4,14,23,11,88,12,5,105,0.021333213180261164,1.023
0,7a79f2aad316,angle,4,15,27,11,88,12,5,105,0.02255301641561619,1.1427
0,7a884348d018,angle,4,13,26,10,88,12,5,105,0.03163509334571035,1.0847
0,7aa160862020,angle,4,13,26,10,88,12,5,105,0.015087964076343741,0.9893
0,7aa4385c2757,angle,4,14,20,12,88,12,5,105,0.020903605147276173,0.9118
0,7ab9957880a7,angle,4,17,26,14,88,12,5,105,0.02170220889216198,0.9573
0,7b9f3777809f,angle,4,16,26,14,88,12,5,105,0.03682791032164309,1.0717
0,7c3c8dc27451,angle,4,11,23,7,88,12,5,105,0.02251467811920509,0.9258
0,7ca54db163a2,angle,4,8,23,3,88,12,5,105,0.036657172950455744,0.8917
0,7e428a0a1e55,angle,4,13,19,11,88,12,5,105,0.029177452904585552,0.9213
0,7e6e5f8e3987,angle,4,11,23,7,88,12,5,105,0.018327675295463322,0.9095
0,7f3aed384f51,angle,4,4,16,0,88,12,5,105,0.03169912800300711,0.7059
0,7f45c2abd1a8,angle,4,12,27,7,88,12,5,105,0.027213255328673837,0.9873
0,7f730f43f251,angle,4,8,20,4,88,12,5,105,0.023897175041716952,0.884
0,7fbb3daf8f7e,angle,4,8,23,3,88,12,5,105,0.025199274519946344,0.8445
0,7fe64746228a,angle,4,12,24,8,88,12,5,105,0.03757275953450704,0.9458
0,8003fa6cf58d,angle,4,13,26,10,88,12,5,105,0.018109761456362432,1.0852
0,80efcde460dd,angle,4,4,16,0,88,12,5,105,0.03605648050015221,0.7047
0,8166c1b7bfe4,angle,4,15,27,11,88,12,5,105,0.013951449261179265,0.9808
0,82385199fc7f,angle,4,17,27,15,88,12,5,105,0.026759743380542638,1.2544
0,82741cbc2658,angle,4,14,23,11,88,12,5,105,0.039032143685284966,0.9743
0,82a6995d4eda,angle,4,16,28,12,88,12,5,105,0.03478199267396006,1.0697
0,82f9524febc8,angle,4,12,25,9,88,12,5,105,0.017359679747095118,0.9078
0,83095b4f86b5,angle,4,10,23,7,88,12,5,105,0.0239978628406931,0.8917
0,835310aff28f,angle,4,14,27,11,88,12,5,105,0.021262444409404578,1.3807
0,836b48983d5f,angle,4,12,22,10,88,12,5,105,0.028492667614238666,1.0292
0,84073a800780,angle,4,11,23,7,88,12,5,105,0.028922291349665317,0.7855
0,8467e083f3ce,angle,4,11,20,8,88,12,5,105,0.015164222875483756,0.8516
0,86190013eba1,angle,4,11,20,8,88,12,5,105,0.03943984128367172,0.8938
0,8654235724f0,angle,4,8,23,3,88,12,5,105,0.022127923386064296,0.8975
0,86adb6818840,angle,4,11,26,6,88,12,5,105,0.023160937910665542,0.974
0,880b6af94720,angle,4,10,19,7,88,12,5,105,0.031648977413399206,0.8066
0,890084d30a7b,angle,4,10,23,7,88,12,5,105,0.025409990683696062,0.8921
0,896e06e31232,angle,4,9,22,6,88,12,5,105,0.026853872397204555,0.9158
0,8a1b91cc9467,angle,4,4,16,0,88,12,5,105,0.0290954339105943,0.6781
0,8b00213559ef,angle,4,10,23,7,88,12,5,105,0.029422276148294495,0.8082
0,8b11b1406e2c,angle,4,15,27,11,88,12,5,105,0.018352570541284825,0.8891
0,8b3f5c70e7ed,angle,4,13,23,11,88,12,5,105,0.026842989826988566,0.9484
0,8b55213400cb,angle,4,15,27,11,88,12,5,105,0.023252588973633456,1.0268
0,8b975a728ca1,angle,4,7,16,4,88,12,5,105,0.03271140623695505,0.792
0,8b975a728ca1,angle,4,7,16,4,88,12,5,105,0.03563333058710016,0.8012
0,8b975a728ca1,angle,4,7,16,4,88,12,5,105,0.03713026692061416,0.7859
0,8d75aa091e7c,angle,4,13,26,10,88,12,5,105,0.02565743972040341,1.0884
0,8ddfbc4f643b,angle,4,14,25,13,88,12,5,105,0.022095547441218027,0.9693
0,8e02506194bd,angle,4,12,24,8,88,12,5,105,0.016053958915455586,1.1265
0,8e249f067bad,angle,4,18,27,15,88,12,5,105,0.037364024260933285,1.1476
0,8e52234e7949,angle,4,12,22,10,88,12,5,105,0.023334924059704276,1.031
0,8e6c56226a8f,angle,4,14,23,11,88,12,5,105,0.02148579914513354,0.9259
0,8f62e9e3f581,angle,4,13,19,11,88,12,5,105,0.03470979838548776,0.9355
0,8fea3c837ab6,angle,4,15,24,12,88,12,5,105,0.017423072395657175,1.0807
0,9004f02d23b4,angle,4,11,20,8,88,12,5,105,0.026640541458884368,1.0124
0,900aa8d34eaf,angle,4,9,19,7,88,12,5,105,0.019337845227198967,0.9
0,906f20894401,angle,4,10,23,7,88,12,5,105,0.03298572679103898,0.8837
0,909e61b5b215,angle,4,14,27,11,88,12,5,105,0.01569813521097595,0.9678
0,919ae2e29f5e,angle,4,13,26,10,88,12,5,105,0.03263726800079535,1.2275
0,91e5529b4e5a,angle,4,11,26,6,88,12,5,105,0.0388504559297391,1.1346
0,92341d8b55dd,angle,4,12,26,10,88,12,5,105,0.03941357299233912,1.0674
0,9258b879a16a,angle,4,7,19,3,88,12,5,105,0.020641069626030642,0.7484
0,9298c6e7278a,angle,4,12,25,9,88,12,5,105,0.021664311209489504,0.8794
0,93916413df33,angle,4,12,25,9,88,12,5,105,0.0318275146291149,1.308
0,942e2f1e42a2,angle,4,16,26,14,88,12,5,105,0.01748553570840148,1.0755
0,94fb7639dec4,angle,4,13,26,10,88,12,5,105,0.019425038803974268,1.1953
0,95253be08eb4,angle,4,8,20,4,88,12,5,105,0.01973098757555743,0.804
0,955df1cb61af,angle,4,13,22,10,88,12,5,105,0.022263717677851694,0.9492
0,957aefa08a34,angle,4,15,27,11,88,12,5,105,0.020887567527446194,1.1954
0,95b94d178edd,angle,4,10,16,8,88,12,5,105,0.03463894677981658,0.9992
0,95b94d178edd,angle,4,10,16,8,88,12,5,105,0.038756014489468096,0.8166
0,95bd492161a0,angle,4,11,20,8,88,12,5,105,0.02547299909574344,0.9993
0,95fc707fab7b,angle,4,13,26,10,88,12,5,105,0.019882071180293556,0.9772
0,97a32f68dbb1,angle,4,12,24,8,88,12,5,105,0.03745729730596179,1.1792
0,97a9fea463c4,angle,4,7,19,3,88,12,5,105,0.03453449129877463,0.9759
0,97e55821adb0,angle,4,13,26,10,88,12,5,105,0.020715154634614815,0.9906
0,97fc797ea1be,angle,4,8,20,4,88,12,5,105,0.024924826369363395,0.7631
0,9897b38621dc,angle,4,14,25,13,88,12,5,105,0.03834750099040365,1.0058
0,9904b7b570f4,angle,4,11,20,8,88,12,5,105,0.03539057983121211,0.9106
0,99bd7cb33a0a,angle,4,14,22,14,88,12,5,105,0.022759234559452717,1.007
0,9ad604f29ffc,angle,4,10,22,6,88,12,5,105,0.023895976056193622,0.8274
0,9ad9b576edc6,angle,4,13,23,11,88,12,5,105,0.01584065379924945,0.972
0,9aef9de3e788,angle,4,7,19,3,88,12,5,105,0.03413891541370899,0.9139
0,9b6f85eb7e91,angle,4,17,26,14,88,12,5,105,0.019857581226793427,1.0662
0,9bd63785281d,angle,4,10,19,7,88,12,5,105,0.017276128505453743,0.8749
0,9ceb2d4f4a42,angle,4,7,16,4,88,12,5,105,0.029601572711538682,0.7751
0,9ceb2d4f4a42,angle,4,7,16,4,88,12,5,105,0.023428896719792525,0.8695
0,9d3d669b3e4f,angle,4,13,25,9,88,12,5,105,0.03419916111898728,0.9874
0,9d3d9df7db75,angle,4,9,22,6,88,12,5,105,0.020189197778990507,0.7881
0,9d5a063356a2,angle,4,17,23,15,88,12,5,105,0.032928223774945156,0.9446
0,9eaeedb418c6,angle,4,13,22,10,88,12,5,105,0.029477480442958958,0.8566
0,9ff596b18dd0,angle,4,9,19,7,88,12,5,105,0.02013303085658349,0.8515
0,a16094152700,angle,4,12,27,7,88,12,5,105,0.018213668940953828,0.956
0,a174e9f96299,angle,4,10,23,7,88,12,5,105,0.016993410976881278,0.877
0,a2fe832011fe,angle,4,15,27,11,88,12,5,105,0.037294005613431706,1.079
0,a3953059e72f,angle,4,11,20,8,88,12,5,105,0.046085981045024295,0.881
0,a3b5207cc038,angle,4,7,19,3,88,12,5,105,0.028142482545340176,0.8572
0,a47c65c75332,angle,4,10,22,6,88,12,5,105,0.031148279209914483,0.9192
0,a48dc69424a3,angle,4,16,26,14,88,12,5,105,0.015455970810856434,1.2386
0,a4b00c19cd42,angle,4,15,24,12,88,12,5,105,0.04331691034111662,0.9957
0,a5678618d742,angle,4,13,23,11,88,12,5,105,0.0256995114383501,0.9563
0,a57b9bfff4ea,angle,4,4,16,0,88,12,5,105,0.03472914672350383,0.7715
0,a57b9bfff4ea,angle,4,4,16,0,88,12,5,105,0.037067039844491334,0.7219
0,a5a06a6be46a,angle,4,10,22,6,88,12,5,105,0.026752354768418724,0.9499
0,a5d4bf93423d,angle,4,12,22,10,88,12,5,105,0.02489000529139993,0.9134
0,a65199330d09,angle,4,7,19,3,88,12,5,105,0.02154407027724521,0.841
0,a6a0373c4b3f,angle,4,13,26,10,88,12,5,105,0.022894278016968285,0.9701
0,a6c78bdc6771,angle,4,11,23,7,88,12,5,105,0.015440775551564678,0.9562
0,a6c78bdc6771,angle,4,11,23,7,88,12,5,105,0.018918541407402796,0.9368
0,a7031cced22d,angle,4,10,23,7,88,12,5,105,0.022915222610793713,0.8823
0,a70ed100eec4,angle,4,7,19,3,88,12,5,105,0.03314240080822888,0.8759
0,a7b79167a48b,angle,4,7,16,4,88,12,5,105,0.03573604283655248,0.7719
0,a7d65bdad6c4,angle,4,9,22,6,88,12,5,105,0.025712978389470915,0.8649
0,a7e735c5993c,angle,4,15,27,11,88,12,5,105,0.023801942683838055,1.0409
0,a832a9e9b473,angle,4,15,24,12,88,12,5,105,0.02180346476125739,1.1728
0,a90b47506c0b,angle,4,10,19,7,88,12,5,105,0.030869689365494855,0.933
0,a97d940df2b6,angle,4,10,22,6,88,12,5,105,0.02733084255177576,0.8492
0,a9c6df791c00,angle,4,15,24,12,88,12,5,105,0.01876178261478988,0.9676
0,a9ea3292bd0a,angle,4,7,19,3,88,12,5,105,0.02342074377238394,0.9326
0,aa1428fbe200,angle,4,14,26,10,88,12,5,105,0.02010550580805585,0.9583
0,aa66db1b62cd,angle,4,14,23,11,88,12,5,105,0.02173216189199025,0.9606
0,aac25e7d8468,angle,4,4,16,0,88,12,5,105,0.036162850402582686,0.7401
0,aac25e7d8468,angle,4,4,16,0,88,12,5,105,0.03673503463620203,0.8351
0,aac25e7d8468,angle,4,4,16,0,88,12,5,105,0.03606101563262817,0.7085
0,aaf73147edc8,angle,4,10,19,7,88,12,5,105,0.02333270302506329,1.129
0,ab0f72e83e4e,angle,4,10,23,7,88,12,5,105,0.025667459353001673,0.8165
0,ab8c52707bed,angle,4,16,25,13,88,12,5,105,0.015944105015974867,1.1328
0,ad31888f15f0,angle,4,10,19,7,88,12,5,105,0.02500703892691725,0.9206
0,ae22498a0835,angle,4,7,19,3,88,12,5,105,0.02539556182925482,0.9089
0,ae5581473b3c,angle,4,12,25,9,88,12,5,105,0.020841498516299753,0.9885
0,ae6343d66770,angle,4,7,16,4,88,12,5,105,0.025410376785144583,0.8431
0,aea67b7c2242,angle,4,9,22,6,88,12,5,105,0.03290620778677518,0.857
0,aec03884f9bf,angle,4,12,22,10,88,12,5,105,0.04714321701573198,0.9468
0,af0a201762aa,angle,4,10,16,8,88,12,5,105,0.04475193658807681,0.811
0,aff2f1d6be55,angle,4,12,27,7,88,12,5,105,0.036575313530039046,0.9981
0,b06fc036c87f,angle,4,11,20,8,88,12,5,105,0.021421302558812666,0.8358
0,b0fc08291f0f,angle,4,7,16,4,88,12,5,105,0.03188557741660751,0.7678
0,b2beed92b819,angle,4,8,20,4,88,12,5,105,0.03113657413843291,0.9406
0,b2d9e07aaee9,angle,4,7,19,3,88,12,5,105,0.026909967559419733,0.7946
0,b38162d761bf,angle,4,11,25,9,88,12,5,105,0.014349298059282378,0.9255
0,b393daf5dc0a,angle,4,7,19,3,88,12,5,105,0.023501867478238195,0.8574
0,b393daf5dc0a,angle,4,7,19,3,88,12,5,105,0.019371081685703593,0.8126
0,b39ac086e971,angle,4,7,19,3,88,12,5,105,0.01942182823429853,0.7752
0,b39ac086e971,angle,4,7,19,3,88,12,5,105,0.02255961475849899,0.7563
0,b46576ec76bb,angle,4,9,22,6,88,12,5,105,0.021497825648882474,0.8617
0,b4bf26200f1f,angle,4,13,19,11,88,12,5,105,0.02138205062538906,0.9652
0,b594753a2461,angle,4,15,27,11,88,12,5,105,0.018413919013320866,1.0515
0,b5fd42562ab6,angle,4,13,28,8,88,12,5,105,0.02636305439275404,0.9604
0,b62ea45650c8,angle,4,20,26,18,88,12,5,105,0.032233732684387034,1.0571
0,b687edc80564,angle,4,20,26,18,88,12,5,105,0.02285504843071183,1.1973
0,b68e14d80c9e,angle,4,17,27,15,88,12,5,105,0.020322420112092506,1.3054
0,b75ccb812196,angle,4,10,23,7,88,12,5,105,0.02297806398609632,1.1078
0,b7af79f0e80a,angle,4,12,22,10,88,12,5,105,0.01954629062823132,0.9912
0,b8fb23fb397f,angle,4,7,19,3,88,12,5,105,0.03468698167168006,0.8137
0,b911c67dae93,angle,4,12,27,7,88,12,5,105,0.019487587475409907,1.0121
0,b9614faab4f0,angle,4,11,23,7,88,12,5,105,0.025879349281698015,0.8694
0,ba93c591a12a,angle,4,7,19,3,88,12,5,105,0.03019909088154082,0.8356
0,bacf645399ae,angle,4,11,23,7,88,12,5,105,0.021765502186185278,1.0474
0,bb1f3ce16620,angle,4,12,25,9,88,12,5,105,0.027456348422639734,1.3349
0,bb215d5b0cd3,angle,4,10,19,7,88,12,5,105,0.028136943653997798,0.9212
0,bb5d81def085,angle,4,9,22,6,88,12,5,105,0.02210663380708261,0.7939
0,bb7d47401a79,angle,4,12,26,10,88,12,5,105,0.020792444608800524,1.1019
0,bc720bd8e4f4,angle,4,14,23,11,88,12,5,105,0.017473454390868278,1.0516
0,bd1259358abc,angle,4,12,25,9,88,12,5,105,0.01997136062137434,0.9128
0,bd3dd1537429,angle,4,11,23,7,88,12,5,105,0.018138571749881156,0.8939
0,bdcad8be0e2e,angle,4,16,22,14,88,12,5,105,0.03386050984821572,1.0062
0,bdec55df117d,angle,4,8,20,4,88,12,5,105,0.016366171025753957,0.8577
0,be2d3fd6e5a9,angle,4,4,16,0,88,12,5,105,0.030024648986737984,0.7081
0,be2d3fd6e5a9,angle,4,4,16,0,88,12,5,105,0.02813578035734816,0.7431
0,be2d3fd6e5a9,angle,4,4,16,0,88,12,5,105,0.03489229098660744,0.8285
0,be2d3fd6e5a9,angle,4,4,16,0,88,12,5,105,0.040786248360113235,0.7271
0,be2e4b782fed,angle,4,7,19,3,88,12,5,105,0.021670830971787042,0.8238
0,be389d001c2b,angle,4,7,19,3,88,12,5,105,0.028711159376871475,0.7794
0,be6c9c8d0cf6,angle,4,7,19,3,88,12,5,105,0.0197109862976142,0.8353
0,bf1593c370d7,angle,4,13,23,11,88,12,5,105,0.029950175361217444,0.9707
0,bf22ee537dc6,angle,4,9,22,6,88,12,5,105,0.030192808153916572,0.9552
0,bf243143325e,angle,4,9,22,6,88,12,5,105,0.017189771771136703,0.9494
0,bfdd023a4ee1,angle,4,9,19,7,88,12,5,105,0.01718252551137874,0.9369
0,bff30b1afefc,angle,4,14,26,10,88,12,5,105,0.017661590223507082,1.0493
0,c027b3ff6837,angle,4,16,28,12,88,12,5,105,0.024310642165059012,1.0175
0,c0547c26c8ab,angle,4,10,23,7,88,12,5,105,0.024667067504569835,0.832
0,c06044b25e7e,angle,4,8,23,3,88,12,5,105,0.022504932047321673,0.9904
0,c06e1edf1233,angle,4,13,23,11,88,12,5,105,0.019523510584552962,1.0859
0,c0ec96a7cc8e,angle,4,13,26,10,88,12,5,105,0.01552879994602892,0.9371
0,c1424f661832,angle,4,12,22,10,88,12,5,105,0.027182094475446297,1.0234
0,c179f37e9c4c,angle,4,13,26,10,88,12,5,105,0.01636343228656119,0.996
0,c1ac7d024ebd,angle,4,10,26,6,88,12,5,105,0.033656584072967656,0.9669
0,c20255af3036,angle,4,12,22,10,88,12,5,105,0.024489292559620734,0.9347
0,c2dd9153cefe,angle,4,15,27,11,88,12,5,105,0.02593700566294476,0.9996
0,c2eca951b3e6,angle,4,15,27,11,88,12,5,105,0.01668902036827378,1.0971
0,c37410d1ad63,angle,4,10,19,7,88,12,5,105,0.030167422698473383,1.1102
0,c3f3e61f1634,angle,4,10,23,7,88,12,5,105,0.03183963072703543,0.9634
0,c4117f5baf3a,angle,4,11,23,7,88,12,5,105,0.01764710780482687,0.8513
0,c41711c2a15d,angle,4,15,27,11,88,12,5,105,0.027093992394360483,0.9608
0,c42e90890b00,angle,4,14,27,11,88,12,5,105,0.015891325059142588,1.0422
0,c451bff68e81,angle,4,10,22,6,88,12,5,105,0.023548499529366156,0.8936
0,c4a6e0705920,angle,4,10,19,7,88,12,5,105,0.03995027403798591,0.8787
0,c527d4e4bea6,angle,4,5,20,0,88,12,5,105,0.032524189678709,0.8129
0,c6173d44228b,angle,4,13,26,10,88,12,5,105,0.014827654103915745,0.9161
0,c675b26216e4,angle,4,9,22,6,88,12,5,105,0.0234284791225981,0.8718
0,c67c2d007731,angle,4,7,19,3,88,12,5,105,0.023407612011009545,0.8702
0,c6d8df5ab1cf,angle,4,14,20,12,88,12,5,105,0.028817635439652028,0.9281
0,c6fd38d31747,angle,4,19,26,18,88,12,5,105,0.031040328488354967,1.1145
0,c79c141aae90,angle,4,12,24,8,88,12,5,105,0.030802702605683706,0.9521
0,c7e02d89194a,angle,4,10,26,6,88,12,5,105,0.020494635294309616,0.8833
0,c7f863da692b,angle,4,12,19,11,88,12,5,105,0.02516049320287197,0.8669
0,c90a530e4042,angle,4,7,16,4,88,12,5,105,0.028669675689797863,0.8163
0,c90a530e4042,angle,4,7,16,4,88,12,5,105,0.02374455457680655,0.8284
0,c90ba2e68606,angle,4,7,19,3,88,12,5,105,0.031943238348760006,0.8539
0,c9b078dfbfd4,angle,4,8,23,3,88,12,5,105,0.020870616626936175,0.8443
0,cc7ef5e32419,angle,4,10,16,8,88,12,5,105,0.025328105035563354,0.839
0,cc7ef5e32419,angle,4,10,16,8,88,12,5,105,0.032596209651503706,0.9003
0,cc7ef5e32419,angle,4,10,16,8,88,12,5,105,0.024959653462738148,0.8162
0,cd34855b8f3d,angle,4,13,26,10,88,12,5,105,0.015591128397009688,0.8757
0,cd37acc331a2,angle,4,13,22,10,88,12,5,105,0.03121112276582303,0.9809
0,cd763c399386,angle,4,10,19,7,88,12,5,105,0.0286386927433695,0.9253
0,cd83f6e9cb10,angle,4,10,28,4,88,12,5,105,0.019895725954787963,0.9863
0,cda62859235e,angle,4,13,26,10,88,12,5,105,0.01679131100937412,0.9792
0,cddf0a6c3042,angle,4,14,26,10,88,12,5,105,0.01967290469499247,0.9649
0,ce0d4d1fefd4,angle,4,12,26,10,88,12,5,105,0.01769155241780024,1.1057
0,ce15b78f8ea5,angle,4,12,24,8,88,12,5,105,0.026164067835628177,0.9772
0,ce2203b998be,angle,4,10,23,7,88,12,5,105,0.02703012990846712,0.9314
0,ce4140f80c79,angle,4,21,25,21,88,12,5,105,0.02656571923111813,1.0608
0,cf3a21ca2436,angle,4,10,19,7,88,12,5,105,0.014705358128783402,0.8565
0,cf5aa1c95316,angle,4,14,22,14,88,12,5,105,0.032814780774235615,0.9923
0,d04aed8c9fd7,angle,4,11,25,9,88,12,5,105,0.015147513891879977,0.9112
0,d0505626bf76,angle,4,17,27,15,88,12,5,105,0.026207723888525318,1.066
0,d1b5248a49c2,angle,4,11,20,8,88,12,5,105,0.014917766430759618,1.0656
0,d2117d539262,angle,4,11,22,10,88,12,5,105,0.022234428739247542,0.9669
0,d26f97ba10b6,angle,4,19,25,17,88,12,5,105,0.021915291898042075,1.0378
0,d28bc0c48242,angle,4,10,19,7,88,12,5,105,0.03238899441485344,0.8433
0,d2f93a67c322,angle,4,7,19,3,88,12,5,105,0.021878451499668394,0.759
0,d3a2faff38e1,angle,4,12,24,8,88,12,5,105,0.0201220921461476,1.0707
0,d3de2b12f218,angle,4,14,26,10,88,12,5,105,0.014816270974189489,1.0842
0,d45c1574c4c0,angle,4,5,20,0,88,12,5,105,0.030499276393225375,0.8373
0,d45c1574c4c0,angle,4,5,20,0,88,12,5,105,0.033690603463488566,0.8063
0,d4770c6298a7,angle,4,19,28,16,88,12,5,105,0.022592419557785865,0.9421
0,d4a0a85e103c,angle,4,14,27,11,88,12,5,105,0.03484817495726851,1.0493
0,d5809ce65312,angle,4,14,27,11,88,12,5,105,0.01795183929576804,1.0694
0,d5bb027f1e42,angle,4,10,22,6,88,12,5,105,0.021805224867061854,0.8542
0,d5c082b51b85,angle,4,9,19,7,88,12,5,105,0.03846259790444233,0.931
0,d67f6e28521a,angle,4,17,26,14,88,12,5,105,0.02975072127961345,1.0625
0,d69dff9a43d8,angle,4,11,23,7,88,12,5,105,0.03322157462158354,0.917
0,d6fea5c20899,angle,4,16,28,12,88,12,5,105,0.01639034124236329,0.9838
0,d74bdc03a332,angle,4,11,22,10,88,12,5,105,0.02468765047435431,1.0045
0,d74db9a4233e,angle,4,11,25,9,88,12,5,105,0.02219680801274437,0.8805
0,d774fd5de5ad,angle,4,12,25,9,88,12,5,105,0.017890333134183575,1.0819
0,d84d5bfdc612,angle,4,14,23,11,88,12,5,105,0.01775136877885535,1.1931
0,d87f6b00d8b8,angle,4,7,19,3,88,12,5,105,0.03134765340074056,0.7509
0,d885d2bef868,angle,4,10,16,8,88,12,5,105,0.03570259740396448,0.833
0,d885d2bef868,angle,4,10,16,8,88,12,5,105,0.029808251054353616,0.8819
0,d9556a413df7,angle,4,9,22,6,88,12,5,105,0.014930475700206615,0.8115
0,d9755755003b,angle,4,12,25,9,88,12,5,105,0.016465908060414248,0.8958
0,d97ccd04f4f5,angle,4,7,16,4,88,12,5,105,0.03387263464881569,0.7917
0,d97ccd04f4f5,angle,4,7,16,4,88,12,5,105,0.03270195846285667,0.8888
0,d992b6e811f8,angle,4,12,25,9,88,12,5,105,0.020720972804728715,0.9391
0,d9e4656c858c,angle,4,10,23,7,88,12,5,105,0.03651423602907698,0.909
0,da6b62ffa4da,angle,4,11,23,7,88,12,5,105,0.02269297582279713,0.818
0,da87dd27fac1,angle,4,13,26,10,88,12,5,105,0.018399903455653014,1.0094
0,db4c808f6b28,angle,4,14,25,13,88,12,5,105,0.02274927075614061,1.0232
0,db5dbee8ace8,angle,4,14,23,11,88,12,5,105,0.022823801868989364,1.0123
0,dc63c6e12cac,angle,4,11,23,7,88,12,5,105,0.05193736830225432,1.0345
0,dcfd64d8bcb7,angle,4,13,22,10,88,12,5,105,0.025419860848877467,0.8839
0,dd3d12e5859e,angle,4,13,26,10,88,12,5,105,0.016642635777184996,0.9342
0,dd81f2617d89,angle,4,15,27,11,88,12,5,105,0.017983060527735795,0.9576
0,de91c9f59a10,angle,4,10,22,6,88,12,5,105,0.017807392777339937,0.9089
0,de968222edba,angle,4,13,22,10,88,12,5,105,0.023700060772553252,0.891
0,df4ba69b0d8c,angle,4,15,25,13,88,12,5,105,0.024462978053917388,0.9706
0,e13f09b8a58a,angle,4,4,16,0,88,12,5,105,0.03406076469216786,0.6977
0,e13f09b8a58a,angle,4,4,16,0,88,12,5,105,0.0383002516791834,0.7187
0,e13f09b8a58a,angle,4,4,16,0,88,12,5,105,0.03539860097191001,0.7135
0,e1a6ea0952b4,angle,4,8,20,4,88,12,5,105,0.030834435185527306,0.8842
0,e1ea8443f62d,angle,4,15,27,11,88,12,5,105,0.026845448413499434,0.9771
0,e2cdb1fcca06,angle,4,10,23,7,88,12,5,105,0.026407463346764793,0.9841
0,e2f20e7bf367,angle,4,8,20,4,88,12,5,105,0.018375399479654407,0.8443
0,e3cb5e229ee2,angle,4,15,25,13,88,12,5,105,0.02543037633161013,1.0083
0,e3f13f7f4e6d,angle,4,11,20,8,88,12,5,105,0.03585886531030882,0.8827
0,e40bfcf340cb,angle,4,8,23,3,88,12,5,105,0.030098978927749064,0.9237
0,e425705d298f,angle,4,10,26,6,88,12,5,105,0.026202579154977812,1.0044
0,e45d92571457,angle,4,11,20,8,88,12,5,105,0.04435192032199816,0.8794
0,e556967495b4,angle,4,7,19,3,88,12,5,105,0.02295759881953187,0.7496
0,e5eb108f43cd,angle,4,4,16,0,88,12,5,105,0.03843687223694297,0.868
0,e5eb108f43cd,angle,4,4,16,0,88,12,5,105,0.031116135172659338,0.7074
0,e603adab834b,angle,4,8,20,4,88,12,5,105,0.02896403327331536,0.8174
0,e63d377f086f,angle,4,7,19,3,88,12,5,105,0.021424219615612958,0.7648
0,e6478efe08cb,angle,4,12,25,9,88,12,5,105,0.025070395444611933,0.9069
0,e69df03d0c42,angle,4,8,23,3,88,12,5,105,0.03796260526954221,0.9524
0,e6d3c1ca478a,angle,4,12,26,10,88,12,5,105,0.025811987675415173,0.9327
0,e6ef0fc23911,angle,4,4,16,0,88,12,5,105,0.035608382233571295,0.6939
0,e6ef0fc23911,angle,4,4,16,0,88,12,5,105,0.030220348748329698,0.7475
0,e6ef0fc23911,angle,4,4,16,0,88,12,5,105,0.03192912297189905,0.7173
0,e725332c6124,angle,4,12,25,9,88,12,5,105,0.02163117516264009,0.9381
0,e73fa6caf4bb,angle,4,11,20,8,88,12,5,105,0.04259309124028482,0.8965
0,e7a113149909,angle,4,12,19,11,88,12,5,105,0.022536221079666775,0.9842
0,e81848951b36,angle,4,7,19,3,88,12,5,105,0.024462353600279405,0.798
0,e896380eb96d,angle,4,15,27,11,88,12,5,105,0.02346517278887933,0.9261
0,e8e8325475cb,angle,4,17,26,14,88,12,5,105,0.03524150585460535,1.0388
0,e93029d0dbde,angle,4,5,20,0,88,12,5,105,0.030158216633610024,1.039
0,e97d0efd9f14,angle,4,14,23,11,88,12,5,105,0.03149510873084949,0.9472
0,e9bcc3b3f744,angle,4,17,26,14,88,12,5,105,0.028667528631811018,1.1537
0,e9f9c2469831,angle,4,15,27,11,88,12,5,105,0.01883787985818141,1.0404
0,eae7a635fd7f,angle,4,16,28,12,88,12,5,105,0.036983155364425355,1.0589
0,eb7d76472cba,angle,4,10,19,7,88,12,5,105,0.030256586176750866,0.9238
0,ec064546d2ea,angle,4,11,22,10,88,12,5,105,0.02233333472215219,0.9842
0,ec3d3cfa1e99,angle,4,13,19,11,88,12,5,105,0.020926942690526324,0.9017
0,ed9992583ace,angle,4,14,27,11,88,12,5,105,0.019702861794501793,1.0189
0,edb832558599,angle,4,10,19,7,88,12,5,105,0.02876183137389855,0.8998
0,eea1f20e9ca9,angle,4,14,25,13,88,12,5,105,0.01609552095114269,1.0248
0,ef34cf24eca2,angle,4,14,26,10,88,12,5,105,0.030162496271362332,0.9535
0,ef8277207a3f,angle,4,15,22,14,88,12,5,105,0.01929588248032753,0.9348
0,effb0556a789,angle,4,11,23,7,88,12,5,105,0.028402689305322287,0.9788
0,f01b47bd0a4e,angle,4,4,16,0,88,12,5,105,0.03390289630520425,0.721
0,f04544d5256f,angle,4,12,22,10,88,12,5,105,0.02431962786948298,0.9809
0,f04bb4cf9438,angle,4,10,19,7,88,12,5,105,0.03418288241014713,0.9336
0,f09b9134f4c8,angle,4,13,26,10,88,12,5,105,0.02272260691025374,1.032
0,f09fa77b3969,angle,4,14,26,10,88,12,5,105,0.02973420595296585,0.973
0,f0f54d37bab2,angle,4,4,16,0,88,12,5,105,0.030099881482518128,0.685
0,f0f54d37bab2,angle,4,4,16,0,88,12,5,105,0.0282314618461412,0.7145
0,f0ff0a2fff03,angle,4,12,22,10,88,12,5,105,0.016896014854999718,0.9382
