experiment,task,n_qubits,arm,replicate,data_seed,search_seed,budget_unique,val_metric_name,val_metric_value,primary_test_metric,primary_test_value,test_rmse,test_mae,test_auc,test_brier,num_proposed,num_valid,num_invalid,num_duplicate,num_failed,num_unique,stop_reason,logical_gate_count,logical_depth,two_qubit_count,parameter_count,transpiled_depth_line,transpiled_2q_line,llm_calls,llm_tokens,llm_cost_usd,llm_mock,model_snapshot
E2,gauss_peak,5,ref_realamp_d2,9,1009,2009,24,rmse,0.09771720975839324,test_rmse,0.09313821129341164,0.09313821129341164,0.07678140194662046,,,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,gauss_peak,5,ref_strongent_d1,0,1000,2000,24,rmse,0.22054350399245193,test_rmse,0.22417736832348173,0.22417736832348173,0.20614715925299665,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,1,1001,2001,24,rmse,0.23400526185691137,test_rmse,0.22498970781764244,0.22498970781764244,0.2056150303192944,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,2,1002,2002,24,rmse,0.2257155376954218,test_rmse,0.2266047872415971,0.2266047872415971,0.20955273867659846,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,3,1003,2003,24,rmse,0.221378674616488,test_rmse,0.225501509046809,0.225501509046809,0.21199333144291407,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,4,1004,2004,24,rmse,0.22483949824072066,test_rmse,0.22480977973352823,0.22480977973352823,0.20139001487934904,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,5,1005,2005,24,rmse,0.22006417487695262,test_rmse,0.22552896963739752,0.22552896963739752,0.20728452099114741,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,6,1006,2006,24,rmse,0.22940260308832316,test_rmse,0.2239677193885855,0.2239677193885855,0.20298043512643776,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,7,1007,2007,24,rmse,0.22712017364990883,test_rmse,0.2207625936984727,0.2207625936984727,0.20511200299207177,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,8,1008,2008,24,rmse,0.2199065916018674,test_rmse,0.22250610710568533,0.22250610710568533,0.20301215518897459,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d1,9,1009,2009,24,rmse,0.23115991068590416,test_rmse,0.22474085043407413,0.22474085043407413,0.20840011285948873,,,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,gauss_peak,5,ref_strongent_d2,0,1000,2000,24,rmse,0.04686389650911262,test_rmse,0.0481977687724096,0.0481977687724096,0.036772556043553936,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,1,1001,2001,24,rmse,0.05104747788908722,test_rmse,0.04889908405947998,0.04889908405947998,0.03612520605504216,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,2,1002,2002,24,rmse,0.022318840452512194,test_rmse,0.02234606991527742,0.02234606991527742,0.016954385631432416,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,3,1003,2003,24,rmse,0.023559506489325397,test_rmse,0.02351720145055801,0.02351720145055801,0.01770389282338788,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,4,1004,2004,24,rmse,0.05102959253841958,test_rmse,0.05380054010054273,0.05380054010054273,0.03971859988887126,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,5,1005,2005,24,rmse,0.018107091356885454,test_rmse,0.022972380342613685,0.022972380342613685,0.016112391102151413,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,6,1006,2006,24,rmse,0.05550005932711362,test_rmse,0.055113945924958,0.055113945924958,0.04154514618275951,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,7,1007,2007,24,rmse,0.024565087866132984,test_rmse,0.02461080524010573,0.02461080524010573,0.018691609893627465,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,8,1008,2008,24,rmse,0.02411528230179402,test_rmse,0.024490750863956506,0.024490750863956506,0.017651059070734516,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,gauss_peak,5,ref_strongent_d2,9,1009,2009,24,rmse,0.04466782151129899,test_rmse,0.03853522845359522,0.03853522845359522,0.028984268113319632,,,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,evolutionary_structure,0,1000,2000,24,brier,0.46407515805664745,test_auc,0.7736988067626953,,,0.7736988067626953,0.21094850186491249,28,24,0,4,0,24,budget_exhausted,59,24,24,58,206,108,,,,,
E2,peak_count,5,evolutionary_structure,1,1001,2001,24,brier,0.46905128521959905,test_auc,0.7146978378295898,,,0.7146978378295898,0.21861906240126328,29,24,0,5,0,24,budget_exhausted,43,18,10,32,83,36,,,,,
E2,peak_count,5,evolutionary_structure,2,1002,2002,24,brier,0.4570143435975133,test_auc,0.7455692291259766,,,0.7455692291259766,0.21636387891714576,31,24,0,7,0,24,budget_exhausted,41,17,20,35,141,85,,,,,
E2,peak_count,5,evolutionary_structure,3,1003,2003,24,brier,0.45456678442645837,test_auc,0.6714897155761719,,,0.6714897155761719,0.23080564292735,25,24,0,1,0,24,budget_exhausted,36,20,22,21,110,56,,,,,
E2,peak_count,5,evolutionary_structure,4,1004,2004,24,brier,0.4728451804525632,test_auc,0.6859922409057617,,,0.6859922409057617,0.22637610489635254,24,24,0,0,0,24,budget_exhausted,39,17,12,29,52,35,,,,,
E2,peak_count,5,evolutionary_structure,5,1005,2005,24,brier,0.4765374822458546,test_auc,0.7641191482543945,,,0.7641191482543945,0.21854554963854067,26,24,0,2,0,24,budget_exhausted,17,9,8,12,35,12,,,,,
E2,peak_count,5,evolutionary_structure,6,1006,2006,24,brier,0.46895921712034283,test_auc,0.7192840576171875,,,0.7192840576171875,0.22209018319734686,27,24,0,3,0,24,budget_exhausted,37,19,14,31,126,59,,,,,
E2,peak_count,5,evolutionary_structure,7,1007,2007,24,brier,0.4578767437650712,test_auc,0.7946920394897461,,,0.7946920394897461,0.21200291645191713,25,24,0,1,0,24,budget_exhausted,45,21,17,30,106,72,,,,,
E2,peak_count,5,evolutionary_structure,8,1008,2008,24,brier,0.46267189946607934,test_auc,0.8133125305175781,,,0.8133125305175781,0.2121920546004466,26,24,0,2,0,24,budget_exhausted,43,24,26,23,143,93,,,,,
E2,peak_count,5,evolutionary_structure,9,1009,2009,24,brier,0.463701251288449,test_auc,0.7014522552490234,,,0.7014522552490234,0.22400686747004636,29,24,0,5,0,24,budget_exhausted,42,22,23,20,101,80,,,,,
E2,peak_count,5,greedy_growth,0,1000,2000,24,brier,0.46374147616645717,test_auc,0.7625970840454102,,,0.7625970840454102,0.21033227257183845,25,24,0,1,0,24,budget_exhausted,44,21,14,34,119,57,,,,,
E2,peak_count,5,greedy_growth,1,1001,2001,24,brier,0.47671632628983224,test_auc,0.706085205078125,,,0.706085205078125,0.22207386307643887,24,24,0,0,0,24,budget_exhausted,19,13,9,15,76,37,,,,,
E2,peak_count,5,greedy_growth,2,1002,2002,24,brier,0.46300340674882406,test_auc,0.7182168960571289,,,0.7182168960571289,0.21956791458312652,25,24,0,1,0,24,budget_exhausted,40,21,22,28,100,84,,,,,
E2,peak_count,5,greedy_growth,3,1003,2003,24,brier,0.4513582675374475,test_auc,0.7174100875854492,,,0.7174100875854492,0.21936945300478264,24,24,0,0,0,24,budget_exhausted,54,30,38,33,216,149,,,,,
E2,peak_count,5,greedy_growth,4,1004,2004,24,brier,0.4654373961868099,test_auc,0.7484302520751953,,,0.7484302520751953,0.2138908101516953,27,24,0,3,0,24,budget_exhausted,40,16,14,29,114,55,,,,,
E2,peak_count,5,greedy_growth,5,1005,2005,24,brier,0.4712381510774269,test_auc,0.7582244873046875,,,0.7582244873046875,0.22315434696586628,27,24,0,3,0,24,budget_exhausted,27,18,20,16,109,78,,,,,
E2,peak_count,5,greedy_growth,6,1006,2006,24,brier,0.4876013779868863,test_auc,0.6070175170898438,,,0.6070175170898438,0.2381869687583682,25,24,0,1,0,24,budget_exhausted,16,5,1,14,13,1,,,,,
E2,peak_count,5,greedy_growth,7,1007,2007,24,brier,0.4546920292414304,test_auc,0.7843437194824219,,,0.7843437194824219,0.21294781505990126,25,24,0,1,0,24,budget_exhausted,45,18,14,42,95,38,,,,,
E2,peak_count,5,greedy_growth,8,1008,2008,24,brier,0.47074195407588537,test_auc,0.7605142593383789,,,0.7605142593383789,0.22013890179194043,26,24,0,2,0,24,budget_exhausted,38,18,15,37,139,66,,,,,
E2,peak_count,5,greedy_growth,9,1009,2009,24,brier,0.46253426804274334,test_auc,0.7287654876708984,,,0.7287654876708984,0.21551588263731125,24,24,0,0,0,24,budget_exhausted,49,34,35,26,211,147,,,,,
E2,peak_count,5,random_structure,0,1000,2000,24,brier,0.4714469096389177,test_auc,0.745396614074707,,,0.745396614074707,0.21303620426898956,24,24,0,0,0,24,budget_exhausted,53,26,29,40,174,104,,,,,
E2,peak_count,5,random_structure,1,1001,2001,24,brier,0.47449777532613135,test_auc,0.7059831619262695,,,0.7059831619262695,0.22130719023040668,24,24,0,0,0,24,budget_exhausted,39,17,19,28,125,64,,,,,
E2,peak_count,5,random_structure,2,1002,2002,24,brier,0.4556245169909287,test_auc,0.7553691864013672,,,0.7553691864013672,0.21314890757715155,24,24,0,0,0,24,budget_exhausted,48,24,26,42,190,106,,,,,
E2,peak_count,5,random_structure,3,1003,2003,24,brier,0.4537401174676243,test_auc,0.7131004333496094,,,0.7131004333496094,0.21907655374874763,24,24,0,0,0,24,budget_exhausted,43,27,29,40,215,131,,,,,
E2,peak_count,5,random_structure,4,1004,2004,24,brier,0.4600459468817664,test_auc,0.7873935699462891,,,0.7873935699462891,0.21126096101759817,24,24,0,0,0,24,budget_exhausted,52,29,34,51,276,134,,,,,
E2,peak_count,5,random_structure,5,1005,2005,24,brier,0.46071292539408343,test_auc,0.7803564071655273,,,0.7803564071655273,0.21176983876203145,24,24,0,0,0,24,budget_exhausted,34,15,15,30,104,60,,,,,
E2,peak_count,5,random_structure,6,1006,2006,24,brier,0.463511334809686,test_auc,0.7317066192626953,,,0.7317066192626953,0.22006341254892295,24,24,0,0,0,24,budget_exhausted,40,21,23,34,155,86,,,,,
E2,peak_count,5,random_structure,7,1007,2007,24,brier,0.4667545453760529,test_auc,0.7504196166992188,,,0.7504196166992188,0.22025392774740735,24,24,0,0,0,24,budget_exhausted,50,28,34,20,170,131,,,,,
E2,peak_count,5,random_structure,8,1008,2008,24,brier,0.46699517679011165,test_auc,0.7917795181274414,,,0.7917795181274414,0.21270494302141293,24,24,0,0,0,24,budget_exhausted,45,25,33,44,226,138,,,,,
E2,peak_count,5,random_structure,9,1009,2009,24,brier,0.4635623261319006,test_auc,0.7078561782836914,,,0.7078561782836914,0.21854177798898497,24,24,0,0,0,24,budget_exhausted,39,23,25,30,138,108,,,,,
E2,peak_count,5,ref_realamp_d1,0,1000,2000,24,brier,0.5346184795067224,test_auc,0.6585521697998047,,,0.6585521697998047,0.271034179947807,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,1,1001,2001,24,brier,0.5466106160982998,test_auc,0.6077299118041992,,,0.6077299118041992,0.28545151514171996,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,2,1002,2002,24,brier,0.5495806066785636,test_auc,0.5733699798583984,,,0.5733699798583984,0.3043301948415654,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,3,1003,2003,24,brier,0.5311371280484469,test_auc,0.5956048965454102,,,0.5956048965454102,0.2980063050745605,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,4,1004,2004,24,brier,0.542679657667737,test_auc,0.6339988708496094,,,0.6339988708496094,0.278506813526579,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,5,1005,2005,24,brier,0.5558387579185393,test_auc,0.5588960647583008,,,0.5588960647583008,0.28930698197937255,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,6,1006,2006,24,brier,0.5222200096762324,test_auc,0.6396713256835938,,,0.6396713256835938,0.2741710527816089,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,7,1007,2007,24,brier,0.5436251145262971,test_auc,0.5647802352905273,,,0.5647802352905273,0.2937902357056066,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,8,1008,2008,24,brier,0.533603807694725,test_auc,0.6270589828491211,,,0.6270589828491211,0.27470387289704107,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d1,9,1009,2009,24,brier,0.5267514228556625,test_auc,0.5816135406494141,,,0.5816135406494141,0.29899467248396006,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
E2,peak_count,5,ref_realamp_d2,0,1000,2000,24,brier,0.5027836903360886,test_auc,0.6441230773925781,,,0.6441230773925781,0.2378773114064573,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,1,1001,2001,24,brier,0.48932150203988506,test_auc,0.674901008605957,,,0.674901008605957,0.23799013568084743,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,2,1002,2002,24,brier,0.48122737252853925,test_auc,0.6723785400390625,,,0.6723785400390625,0.239847932741722,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,3,1003,2003,24,brier,0.48042593867180144,test_auc,0.6023712158203125,,,0.6023712158203125,0.2556287185629059,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,4,1004,2004,24,brier,0.4888665157724056,test_auc,0.6700305938720703,,,0.6700305938720703,0.23533258932321963,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,5,1005,2005,24,brier,0.48280445577824815,test_auc,0.6668844223022461,,,0.6668844223022461,0.24096741213791512,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,6,1006,2006,24,brier,0.489301816017237,test_auc,0.6799564361572266,,,0.6799564361572266,0.23777255963191873,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,7,1007,2007,24,brier,0.4694732807473983,test_auc,0.6776418685913086,,,0.6776418685913086,0.23425599394951918,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,8,1008,2008,24,brier,0.5006681311292935,test_auc,0.5034465789794922,,,0.5034465789794922,0.25945208785785223,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_realamp_d2,9,1009,2009,24,brier,0.4851062655334055,test_auc,0.6585149765014648,,,0.6585149765014648,0.238742546462638,1,1,0,0,0,1,arm_exhausted,19,9,8,10,14,8,,,,,
E2,peak_count,5,ref_strongent_d1,0,1000,2000,24,brier,0.4916361954326575,test_auc,0.5848751068115234,,,0.5848751068115234,0.24429263230974202,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,1,1001,2001,24,brier,0.49400416742513403,test_auc,0.5759420394897461,,,0.5759420394897461,0.24468667889185708,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,2,1002,2002,24,brier,0.4926897998203378,test_auc,0.630274772644043,,,0.630274772644043,0.23806691926840184,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,3,1003,2003,24,brier,0.4829462769903679,test_auc,0.6569366455078125,,,0.6569366455078125,0.23673668494321148,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,4,1004,2004,24,brier,0.4924560616280195,test_auc,0.6218223571777344,,,0.6218223571777344,0.24282649109179197,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,5,1005,2005,24,brier,0.487220902699656,test_auc,0.6240005493164062,,,0.6240005493164062,0.23842701922861775,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,6,1006,2006,24,brier,0.487551420444575,test_auc,0.5996665954589844,,,0.5996665954589844,0.2404820271570147,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,7,1007,2007,24,brier,0.48748263909974604,test_auc,0.613067626953125,,,0.613067626953125,0.23909267136239945,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,8,1008,2008,24,brier,0.4915463003856536,test_auc,0.6369009017944336,,,0.6369009017944336,0.2376446333866234,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d1,9,1009,2009,24,brier,0.4981037417063115,test_auc,0.5718975067138672,,,0.5718975067138672,0.2471583388437243,1,1,0,0,0,1,arm_exhausted,21,9,5,15,15,12,,,,,
E2,peak_count,5,ref_strongent_d2,0,1000,2000,24,brier,0.47451179173096364,test_auc,0.7182769775390625,,,0.7182769775390625,0.21728363566535747,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,1,1001,2001,24,brier,0.46865326296029197,test_auc,0.7117033004760742,,,0.7117033004760742,0.22027226096261976,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,2,1002,2002,24,brier,0.46404666517570914,test_auc,0.7363004684448242,,,0.7363004684448242,0.21879822680906885,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,3,1003,2003,24,brier,0.45437493830676334,test_auc,0.7158298492431641,,,0.7158298492431641,0.22018720353934662,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,4,1004,2004,24,brier,0.47092329639055963,test_auc,0.7222251892089844,,,0.7222251892089844,0.2236915542303597,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,5,1005,2005,24,brier,0.4662082801822182,test_auc,0.7602214813232422,,,0.7602214813232422,0.22059586516757915,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,6,1006,2006,24,brier,0.46650042667586017,test_auc,0.7578792572021484,,,0.7578792572021484,0.21641844787639897,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,7,1007,2007,24,brier,0.46400231254602475,test_auc,0.7483530044555664,,,0.7483530044555664,0.2162458727970728,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,8,1008,2008,24,brier,0.47259881977631535,test_auc,0.7895221710205078,,,0.7895221710205078,0.21804502972010975,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,peak_count,5,ref_strongent_d2,9,1009,2009,24,brier,0.4652094638724873,test_auc,0.6982936859130859,,,0.6982936859130859,0.22215829559083844,1,1,0,0,0,1,arm_exhausted,41,17,10,30,47,29,,,,,
E2,sin_freq,5,evolutionary_structure,0,1000,2000,24,rmse,0.058209244805302034,test_rmse,0.05727423033041231,0.05727423033041231,0.03962167058210746,,,30,24,0,6,0,24,budget_exhausted,64,31,38,53,281,163,,,,,
E2,sin_freq,5,evolutionary_structure,1,1001,2001,24,rmse,0.15826595464026383,test_rmse,0.17933673836456826,0.17933673836456826,0.12234588063335981,,,29,24,0,5,0,24,budget_exhausted,46,20,14,31,73,39,,,,,
E2,sin_freq,5,evolutionary_structure,2,1002,2002,24,rmse,0.24211576573438817,test_rmse,0.24338830947770432,0.24338830947770432,0.20488068058468759,,,33,24,0,9,0,24,budget_exhausted,38,20,16,18,95,46,,,,,
E2,sin_freq,5,evolutionary_structure,3,1003,2003,24,rmse,0.09584068990126021,test_rmse,0.10026865135780111,0.10026865135780111,0.0780380933024711,,,27,24,0,3,0,24,budget_exhausted,36,28,30,22,179,118,,,,,
E2,sin_freq,5,evolutionary_structure,4,1004,2004,24,rmse,0.07203295091112914,test_rmse,0.07060285565498445,0.07060285565498445,0.051647483878058086,,,27,24,0,3,0,24,budget_exhausted,39,23,25,22,136,92,,,,,
E2,sin_freq,5,evolutionary_structure,5,1005,2005,24,rmse,0.07564577503538655,test_rmse,0.07609161092967737,0.07609161092967737,0.05114834482976989,,,26,24,0,2,0,24,budget_exhausted,45,32,32,22,226,132,,,,,
E2,sin_freq,5,evolutionary_structure,6,1006,2006,24,rmse,0.11180627931488767,test_rmse,0.11233174022747168,0.11233174022747168,0.0861668257298557,,,32,24,0,8,0,24,budget_exhausted,35,30,34,24,203,152,,,,,
E2,sin_freq,5,evolutionary_structure,7,1007,2007,24,rmse,0.06275149884671787,test_rmse,0.06092421993717923,0.06092421993717923,0.046324214060364806,,,29,24,0,5,0,24,budget_exhausted,42,20,21,35,98,66,,,,,
E2,sin_freq,5,evolutionary_structure,8,1008,2008,24,rmse,0.08192353413203628,test_rmse,0.0877423897098386,0.0877423897098386,0.07011247852330625,,,25,24,0,1,0,24,budget_exhausted,33,19,21,20,91,55,,,,,
E2,sin_freq,5,evolutionary_structure,9,1009,2009,24,rmse,0.05073764804785431,test_rmse,0.056564928154422045,0.056564928154422045,0.038218362702112894,,,27,24,0,3,0,24,budget_exhausted,51,29,35,34,189,138,,,,,
E2,sin_freq,5,greedy_growth,0,1000,2000,24,rmse,0.07360919658243135,test_rmse,0.0685421556462686,0.0685421556462686,0.05081184478407866,,,24,24,0,0,0,24,budget_exhausted,27,17,16,16,110,58,,,,,
E2,sin_freq,5,greedy_growth,1,1001,2001,24,rmse,0.16227771819112796,test_rmse,0.1468796543923632,0.1468796543923632,0.11514399122310104,,,26,24,0,2,0,24,budget_exhausted,43,23,28,33,179,108,,,,,
E2,sin_freq,5,greedy_growth,2,1002,2002,24,rmse,0.20343712352806828,test_rmse,0.19853977703319556,0.19853977703319556,0.17187841421136563,,,26,24,0,2,0,24,budget_exhausted,32,17,11,29,92,45,,,,,
E2,sin_freq,5,greedy_growth,3,1003,2003,24,rmse,0.16602720571047724,test_rmse,0.1643579190696397,0.1643579190696397,0.1417689804835229,,,25,24,0,1,0,24,budget_exhausted,30,19,15,29,126,58,,,,,
E2,sin_freq,5,greedy_growth,4,1004,2004,24,rmse,0.0962745432696398,test_rmse,0.09499343129680302,0.09499343129680302,0.07485872963146023,,,24,24,0,0,0,24,budget_exhausted,41,27,35,31,189,138,,,,,
E2,sin_freq,5,greedy_growth,5,1005,2005,24,rmse,0.08971794469250535,test_rmse,0.09269803965491497,0.09269803965491497,0.07540085488444812,,,26,24,0,2,0,24,budget_exhausted,37,16,10,34,80,35,,,,,
E2,sin_freq,5,greedy_growth,6,1006,2006,24,rmse,0.07075936876654897,test_rmse,0.06860686733755278,0.06860686733755278,0.05064775981540019,,,24,24,0,0,0,24,budget_exhausted,46,23,15,30,109,59,,,,,
E2,sin_freq,5,greedy_growth,7,1007,2007,24,rmse,0.05496500245100113,test_rmse,0.0560560909800458,0.0560560909800458,0.04041034206024162,,,24,24,0,0,0,24,budget_exhausted,48,25,25,38,192,92,,,,,
E2,sin_freq,5,greedy_growth,8,1008,2008,24,rmse,0.28712250923283283,test_rmse,0.28407767140440454,0.28407767140440454,0.24325011045619546,,,24,24,0,0,0,24,budget_exhausted,29,13,9,23,70,22,,,,,
E2,sin_freq,5,greedy_growth,9,1009,2009,24,rmse,0.13586996532978685,test_rmse,0.13956603338088067,0.13956603338088067,0.10452447686220194,,,25,24,0,1,0,24,budget_exhausted,30,19,18,25,105,64,,,,,
E2,sin_freq,5,random_structure,0,1000,2000,24,rmse,0.06664160435355815,test_rmse,0.06526388780919602,0.06526388780919602,0.0491628275618717,,,24,24,0,0,0,24,budget_exhausted,44,22,24,29,130,84,,,,,
E2,sin_freq,5,random_structure,1,1001,2001,24,rmse,0.1581431483962627,test_rmse,0.15590073720070358,0.15590073720070358,0.12758120784985055,,,25,24,0,1,0,24,budget_exhausted,48,30,41,22,229,169,,,,,
E2,sin_freq,5,random_structure,2,1002,2002,24,rmse,0.09195796157675329,test_rmse,0.08603654620427574,0.08603654620427574,0.06942670044967147,,,24,24,0,0,0,24,budget_exhausted,25,16,19,7,69,58,,,,,
E2,sin_freq,5,random_structure,3,1003,2003,24,rmse,0.05838728750067719,test_rmse,0.0607127220961937,0.0607127220961937,0.04537274253385232,,,24,24,0,0,0,24,budget_exhausted,31,19,25,20,153,100,,,,,
E2,sin_freq,5,random_structure,4,1004,2004,24,rmse,0.12451790377129651,test_rmse,0.1222446665128797,0.1222446665128797,0.10076326046638977,,,24,24,0,0,0,24,budget_exhausted,54,27,33,48,206,130,,,,,
E2,sin_freq,5,random_structure,5,1005,2005,24,rmse,0.21476066484926634,test_rmse,0.20496628123587657,0.20496628123587657,0.15502102306832372,,,24,24,0,0,0,24,budget_exhausted,27,14,13,24,103,46,,,,,
E2,sin_freq,5,random_structure,6,1006,2006,24,rmse,0.06337091483581547,test_rmse,0.06544849820158526,0.06544849820158526,0.049832647400315976,,,24,24,0,0,0,24,budget_exhausted,31,18,16,29,123,67,,,,,
E2,sin_freq,5,random_structure,7,1007,2007,24,rmse,0.07745752570584925,test_rmse,0.0792031527667144,0.0792031527667144,0.0624664084291139,,,24,24,0,0,0,24,budget_exhausted,36,19,18,34,121,54,,,,,
E2,sin_freq,5,random_structure,8,1008,2008,24,rmse,0.06664731616778728,test_rmse,0.06686008618480922,0.06686008618480922,0.04973281241958924,,,24,24,0,0,0,24,budget_exhausted,53,23,24,23,151,73,,,,,
E2,sin_freq,5,random_structure,9,1009,2009,24,rmse,0.071348742614099,test_rmse,0.07491695953927219,0.07491695953927219,0.05907874731383529,,,24,24,0,0,0,24,budget_exhausted,64,33,45,40,268,169,,,,,
E2,sin_freq,5,ref_realamp_d1,0,1000,2000,24,rmse,0.28918959592572485,test_rmse,0.29489601831697215,0.29489601831697215,0.25741075237252076,,,1,1,0,0,0,1,arm_exhausted,10,6,4,5,8,4,,,,,
